model,model_type,item_id,task,layer,route_family,subspace_dim,budget_mode,eps,rho,rank,entropy,varentropy,confidence,margin,jacobian_norm,projected_gradient_norm,fisher_output_energy,unit_fisher_output_energy,applied_fisher_energy,uncertainty_movement,varentropy_movement,delta_entropy,drift,top1_preserved,topk_jaccard,safe_movement,base_confidence,max_uncertainty_movement,max_safe_movement,safe_movement_target,minimal_energy,minimal_eps
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,6,random,1,same_epsilon,0.01,0.03583395367598394,1,1.0977555347492918,1.1212057488948388,0.6531483852094707,0.4619543669990403,21.944684443842753,102.03932168041413,0.01788113643123481,0.01788113643123481,1.788113643123481e-06,3.6745605826782324e-05,0.00013401774298538172,3.6745605826782324e-05,2.027647915538061e-07,1,1.0,0,0.197230231018633,0.004793701805170469,0.0,0,,
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,6,random,1,same_fisher_output_energy,0.01,0.03583395367598394,1,1.0977555347492918,1.1212057488948388,0.6531483852094707,0.4619543669990403,21.944684443842753,102.03932168041413,0.01788113643123481,1.0,0.0001,0.0012962047772986374,0.0030769699003978523,0.0012962047772986374,1.178835656519728e-05,1,1.0,0,0.197230231018633,0.05154340234168431,0.0,0,0.0025000000000000005,0.05
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,6,random,2,same_epsilon,0.01,0.3057441404015237,2,1.0977555347492918,1.1212057488948388,0.6531483852094707,0.4619543669990403,21.944684443842753,102.03932168041413,0.014970211191479461,0.014970211191479461,1.497021119147946e-06,0.0003559337209089186,0.0009674145035840631,0.0003559337209089186,2.007099120385798e-07,1,1.0,0,0.197230231018633,0.014076351878495208,0.014076351878495208,1,0.0005988084476591785,0.2
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,6,random,2,same_fisher_output_energy,0.01,0.3057441404015237,2,1.0977555347492918,1.1212057488948388,0.6531483852094707,0.4619543669990403,21.944684443842753,102.03932168041413,0.014970211191479461,1.0,0.0001,0.004985587752095455,0.009575215819033644,0.004985587752095455,1.2372791277431947e-05,1,1.0,0,0.197230231018633,0.12157210034501631,0.014266389752156217,1,0.0006250000000000001,0.025
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,6,random,4,same_epsilon,0.01,0.7894412964492186,4,1.0977555347492918,1.1212057488948388,0.6531483852094707,0.4619543669990403,21.944684443842753,102.03932168041413,0.010608581484052545,0.010608581484052545,1.0608581484052545e-06,0.00023366115461920245,0.0005273265776235547,-0.00023366115461920245,7.15037251714377e-08,1,1.0,0,0.197230231018633,0.012666087464111575,0.012666087464111575,1,0.0004243432593621018,0.2
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,6,random,4,same_fisher_output_energy,0.01,0.7894412964492186,4,1.0977555347492918,1.1212057488948388,0.6531483852094707,0.4619543669990403,21.944684443842753,102.03932168041413,0.010608581484052545,1.0,0.0001,0.005083387168537623,0.006189768372016458,0.005083387168537623,1.0943771748632251e-05,1,1.0,0,0.197230231018633,0.12980278959046365,0.014746194915126853,1,0.0006250000000000001,0.025
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,6,state_pca,1,same_epsilon,0.01,0.8359386008551881,1,1.0977555347492918,1.1212057488948388,0.6531483852094707,0.4619543669990403,21.944684443842753,102.03932168041413,0.017760729057686317,0.017760729057686317,1.7760729057686317e-06,0.0005663364340842136,0.00035179482704705833,0.0005663364340842136,1.1775472606580456e-07,1,1.0,0,0.197230231018633,0.025779341378019405,0.025779341378019405,1,0.0001776072905768632,0.1
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,6,state_pca,1,same_fisher_output_energy,0.01,0.8359386008551881,1,1.0977555347492918,1.1212057488948388,0.6531483852094707,0.4619543669990403,21.944684443842753,102.03932168041413,0.017760729057686317,1.0,0.0001,0.009540676085765254,0.0028183061082924787,0.009540676085765254,1.225423964034745e-05,1,1.0,0,0.197230231018633,0.23361855631426698,0.024019312438027463,1,0.0006250000000000001,0.025
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,6,state_pca,2,same_epsilon,0.01,0.9715957837406787,2,1.0977555347492918,1.1212057488948388,0.6531483852094707,0.4619543669990403,21.944684443842753,102.03932168041413,0.010826407846402385,0.010826407846402385,1.0826407846402387e-06,0.0005026529397020862,0.000996534581620745,-0.0005026529397020862,1.639687255115287e-07,1,1.0,0,0.197230231018633,0.0023098591643957445,0.0,0,,
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,6,state_pca,2,same_fisher_output_energy,0.01,0.9715957837406787,2,1.0977555347492918,1.1212057488948388,0.6531483852094707,0.4619543669990403,21.944684443842753,102.03932168041413,0.010826407846402385,1.0,0.0001,0.0011102805415912353,0.0031863233658728785,0.0011102805415912353,1.3108501292063155e-05,1,1.0,0,0.197230231018633,0.059914901490100814,0.0,0,0.010000000000000002,0.1
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,6,state_pca,4,same_epsilon,0.01,0.9894026166241311,4,1.0977555347492918,1.1212057488948388,0.6531483852094707,0.4619543669990403,21.944684443842753,102.03932168041413,0.023673464990144635,0.023673464990144635,2.3673464990144635e-06,0.0015365142758350103,0.002526152897442069,-0.0015365142758350103,6.12493617935955e-07,1,1.0,0,0.197230231018633,0.012746365423780937,0.012746365423780937,1,0.0009469385996057855,0.2
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,6,state_pca,4,same_fisher_output_energy,0.01,0.9894026166241311,4,1.0977555347492918,1.1212057488948388,0.6531483852094707,0.4619543669990403,21.944684443842753,102.03932168041413,0.023673464990144635,1.0,0.0001,0.0046742598399980295,0.010900284023009021,-0.0046742598399980295,1.2143401462120433e-05,1,1.0,0,0.197230231018633,0.0742186474954607,0.011279260138131963,1,0.0006250000000000001,0.025
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,delta_pca,1,same_epsilon,0.01,0.8704059192597297,1,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.01445095401252403,0.01445095401252403,1.4450954012524032e-06,0.001139811431365212,0.0002230077389426821,0.001139811431365212,1.5675069177916855e-07,1,1.0,0,0.197230231018633,0.025321537697335694,0.025321537697335694,1,0.00014450954012524032,0.1
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,delta_pca,1,same_fisher_output_energy,0.01,0.8704059192597297,1,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.01445095401252403,1.0,0.0001,0.01119553957049324,0.0026127443892887126,0.01119553957049324,1.4423475503681739e-05,1,1.0,1,0.197230231018633,0.22117542459394435,0.026521771580165776,1,0.0001,0.01
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,delta_pca,2,same_epsilon,0.01,0.9572594013926272,2,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.02346037412844873,0.02346037412844873,2.3460374128448733e-06,0.002471030053466605,0.0011432135058788706,0.002471030053466605,6.961011262324234e-07,1,1.0,0,0.197230231018633,0.031642006783657806,0.031642006783657806,1,0.00023460374128448736,0.1
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,delta_pca,2,same_fisher_output_energy,0.01,0.9572594013926272,2,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.02346037412844873,1.0,0.0001,0.010687140039184362,0.0032561454935666756,0.010687140039184362,1.3154603184675415e-05,1,1.0,1,0.197230231018633,0.21629548889143746,0.02628560978116301,1,0.0001,0.01
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,delta_pca,4,same_epsilon,0.01,0.9767383858658731,4,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.006073798317066772,0.006073798317066772,6.073798317066773e-07,0.0005322614655238755,0.00018054398098565905,0.0005322614655238755,5.516523868811455e-08,1,1.0,0,0.197230231018633,0.012181450091095836,0.012181450091095836,1,0.00024295193268267094,0.2
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,delta_pca,4,same_fisher_output_energy,0.01,0.9767383858658731,4,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.006073798317066772,1.0,0.0001,0.008831191228404478,0.0023994603984407448,0.008831191228404478,1.5227009036971836e-05,1,1.0,0,0.197230231018633,0.17915772086024662,0.020971207498548528,1,0.0006250000000000001,0.025
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,random,1,same_epsilon,0.01,0.024838605097737453,1,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.005830987052079181,0.005830987052079181,5.830987052079181e-07,0.00044414387316027426,0.0003385521065204511,0.00044414387316027426,1.502433534737793e-07,1,1.0,0,0.197230231018633,0.0030145821186824406,0.0,0,,
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,random,1,same_fisher_output_energy,0.01,0.024838605097737453,1,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.005830987052079181,1.0,0.0001,0.002142514407021401,0.0007788928877474621,0.002142514407021401,1.2637572335174989e-05,1,1.0,0,0.197230231018633,0.06505704940329182,0.0,0,0.010000000000000002,0.1
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,random,2,same_epsilon,0.01,0.7749777121072213,2,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.006669281656306625,0.006669281656306625,6.669281656306626e-07,0.001990740662237589,0.000947572574752753,0.001990740662237589,5.394280936762605e-07,1,1.0,0,0.197230231018633,0.006163753066862565,0.0,0,,
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,random,2,same_fisher_output_energy,0.01,0.7749777121072213,2,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.006669281656306625,1.0,0.0001,0.005322638621870324,0.001514456761363192,0.005322638621870324,1.605541081345439e-05,1,1.0,0,0.197230231018633,0.10023557479493239,0.010118371481594446,1,0.0006250000000000001,0.025
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,random,4,same_epsilon,0.01,0.9375887804082907,4,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.06005176847033967,0.06005176847033967,6.005176847033967e-06,0.003572594766016901,0.0014540857612634905,0.003572594766016901,1.4117389485952293e-06,1,1.0,0,0.197230231018633,0.05112153193842672,0.024994663770103842,1,0.0001501294211758492,0.05
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,random,4,same_fisher_output_energy,0.01,0.9375887804082907,4,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.06005176847033967,1.0,0.0001,0.011541932444228076,0.005747226721650511,0.011541932444228076,1.572268400962403e-05,1,1.0,1,0.197230231018633,0.20778301746482963,0.025122633357531066,1,0.0001,0.01
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,state_pca,1,same_epsilon,0.01,0.602070686408985,1,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.00498217756796572,0.00498217756796572,4.982177567965721e-07,0.0016585838587244162,0.0004485805180174385,0.0016585838587244162,3.158696640756162e-07,1,1.0,0,0.197230231018633,0.01313572218730108,0.01313572218730108,1,0.00019928710271862883,0.2
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,state_pca,1,same_fisher_output_energy,0.01,0.602070686408985,1,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.00498217756796572,1.0,0.0001,0.008652950864956654,0.0009698081392202074,0.008652950864956654,1.146516412811778e-05,1,1.0,0,0.197230231018633,0.22469863576755666,0.021705597185633918,1,0.0006250000000000001,0.025
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,state_pca,2,same_epsilon,0.01,0.7823164862830672,2,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.00293448825057909,0.00293448825057909,2.93448825057909e-07,0.000172158254091892,0.0008399859354673023,0.000172158254091892,1.037871456790062e-07,1,1.0,0,0.197230231018633,0.012099633737706506,0.012099633737706506,1,0.00011737953002316361,0.2
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,state_pca,2,same_fisher_output_energy,0.01,0.7823164862830672,2,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.00293448825057909,1.0,0.0001,0.011105246919718259,0.00218968403073716,0.011105246919718259,1.5096707460412768e-05,1,1.0,1,0.197230231018633,0.2781184332921349,0.025491349417836262,1,0.0001,0.01
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,state_pca,4,same_epsilon,0.01,0.9890019675397493,4,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.008059554580359791,0.008059554580359791,8.059554580359791e-07,0.0018585138943438828,0.00022503464305323462,0.0018585138943438828,3.7995462975074163e-07,1,1.0,0,0.197230231018633,0.019230331606858053,0.019230331606858053,1,0.0003223821832143917,0.2
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,12,state_pca,4,same_fisher_output_energy,0.01,0.9890019675397493,4,0.9017486953580329,1.2247876183420423,0.7446152524385268,0.6432503379521668,16.85271673805322,91.3449964901614,0.008059554580359791,1.0,0.0001,0.011299606054272493,0.0008855302090473582,0.011299606054272493,1.3826860724449165e-05,1,1.0,1,0.197230231018633,0.2593674958758021,0.02898751272179534,1,0.0001,0.01
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,delta_pca,1,same_epsilon,0.01,0.012300276627195617,1,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.018970367606080413,0.018970367606080413,1.8970367606080415e-06,0.0001521682555776227,0.0005638752879651987,-0.0001521682555776227,2.3334790438928033e-07,1,1.0,0,0.197230231018633,0.001399892912544054,0.0,0,,
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,delta_pca,1,same_fisher_output_energy,0.01,0.012300276627195617,1,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.018970367606080413,1.0,0.0001,9.169953417687005e-05,0.0021891948206512746,9.169953417687005e-05,1.6439741650845375e-05,1,1.0,0,0.197230231018633,0.003515079407296451,0.0,0,,
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,delta_pca,2,same_epsilon,0.01,0.7998245700734405,2,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.019635504764676487,0.019635504764676487,1.9635504764676486e-06,0.0005390725122689233,0.0009726571720768407,-0.0005390725122689233,4.4594573167342785e-07,1,1.0,0,0.197230231018633,0.0005390725122689233,0.0,0,,
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,delta_pca,2,same_fisher_output_energy,0.01,0.7998245700734405,2,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.019635504764676487,1.0,0.0001,7.319047285436753e-05,0.0014295376282486005,7.319047285436753e-05,1.2166305296043415e-05,1,1.0,0,0.197230231018633,0.012713047121343468,0.0,0,0.04000000000000001,0.2
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,delta_pca,4,same_epsilon,0.01,0.81601710466602,4,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.01876383981131293,0.01876383981131293,1.876383981131293e-06,0.0012117868160643752,0.0024391492898702127,-0.0012117868160643752,9.224687477306424e-07,1,1.0,0,0.197230231018633,0.0022996378648454385,0.0,0,,
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,delta_pca,4,same_fisher_output_energy,0.01,0.81601710466602,4,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.01876383981131293,1.0,0.0001,0.001321631845756066,0.004559905732312353,-0.001321631845756066,1.4698210016481935e-05,1,1.0,0,0.197230231018633,0.03348872512839174,0.0,0,0.010000000000000002,0.1
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,random,1,same_epsilon,0.01,0.2193002256349524,1,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.003546098814625901,0.003546098814625901,3.5460988146259017e-07,0.00013370953040503508,0.0001806552497206626,-0.00013370953040503508,2.7190579661140718e-08,1,1.0,0,0.197230231018633,0.004620728626743009,0.0,0,,
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,random,1,same_fisher_output_energy,0.01,0.2193002256349524,1,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.003546098814625901,1.0,0.0001,0.004079095688592549,0.008288303943691067,-0.004079095688592549,1.2675236095005386e-05,1,1.0,0,0.197230231018633,0.08051984551235325,0.0,0,0.0025000000000000005,0.05
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,random,2,same_epsilon,0.01,0.05831357420000483,2,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.01712594546080431,0.01712594546080431,1.7125945460804313e-06,2.1213505815076417e-05,2.5671869227528177e-05,2.1213505815076417e-05,7.633803637006947e-10,1,1.0,0,0.197230231018633,0.00017488335559989743,0.0,0,,
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,random,2,same_fisher_output_energy,0.01,0.05831357420000483,2,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.01712594546080431,1.0,0.0001,0.00021443393957998325,0.0031630594798868206,0.00021443393957998325,1.1373726459820157e-05,1,1.0,0,0.197230231018633,0.014613518804865944,0.0,0,0.04000000000000001,0.2
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,random,4,same_epsilon,0.01,0.4376345117705742,4,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.005431068666161926,0.005431068666161926,5.431068666161926e-07,2.1213505815076417e-05,2.5671869227528177e-05,2.1213505815076417e-05,7.633803637006947e-10,1,1.0,0,0.197230231018633,0.0018260403190888397,0.0,0,,
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,random,4,same_fisher_output_energy,0.01,0.4376345117705742,4,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.005431068666161926,1.0,0.0001,0.0011589211898566099,0.002843463195112861,0.0011589211898566099,9.424408592822022e-06,1,1.0,0,0.197230231018633,0.013362823545915115,0.0,0,0.010000000000000002,0.1
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,state_pca,1,same_epsilon,0.01,0.30969071479843063,1,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.002259559095337588,0.002259559095337588,2.2595590953375882e-07,0.00013349295775588743,0.00017777163700338772,-0.00013349295775588743,2.684488185397604e-08,1,1.0,0,0.197230231018633,0.004010696497860122,0.0,0,,
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,state_pca,1,same_fisher_output_energy,0.01,0.30969071479843063,1,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.002259559095337588,1.0,0.0001,0.0048541598385511975,0.009112946307460734,-0.0048541598385511975,1.4323793654957948e-05,1,1.0,0,0.197230231018633,0.08182643246089905,0.010653513144303073,1,0.0006250000000000001,0.025
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,state_pca,2,same_epsilon,0.01,0.4288474577584101,2,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.0022170370639683547,0.0022170370639683547,2.217037063968355e-07,6.980163312819698e-05,0.00025477980505905773,-6.980163312819698e-05,3.427478437675924e-08,1,1.0,0,0.197230231018633,0.0005709746147064543,0.0,0,,
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,state_pca,2,same_fisher_output_energy,0.01,0.4288474577584101,2,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.0022170370639683547,1.0,0.0001,0.0001590202409604835,0.00024442163487525814,0.0001590202409604835,1.0449457094602031e-05,1,1.0,0,0.197230231018633,0.0041044576401456645,0.0,0,,
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,state_pca,4,same_epsilon,0.01,0.8578646356690046,4,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.002553348138548338,0.002553348138548338,2.5533481385483384e-07,0.00018032527590650105,0.00011627861262419881,-0.00018032527590650105,3.5283284663329876e-07,1,1.0,0,0.197230231018633,0.0007800296653353023,0.0,0,,
Qwen/Qwen2.5-0.5B,decoder,5,ambiguous_prompt,18,state_pca,4,same_fisher_output_energy,0.01,0.8578646356690046,4,1.6740657299380328,0.5398169276674735,0.36077238770555325,0.11856126480478793,8.122224998070045,14.45203886697905,0.002553348138548338,1.0,0.0001,0.0007580224958403381,0.0006428594678050681,0.0007580224958403381,1.1004660434375758e-05,1,1.0,0,0.197230231018633,0.0192074400858826,0.0,0,0.010000000000000002,0.1
Qwen/Qwen2.5-0.5B,decoder,6,ambiguous_prompt,6,delta_pca,1,same_epsilon,0.01,0.11192487033456155,1,1.1219057743267795,0.9432202271197915,0.5362343984131397,0.18593432984286085,20.370930965088583,79.5944300920787,0.02362399895372993,0.02362399895372993,2.362399895372993e-06,0.0004566867025628252,0.0010149515923744135,0.0004566867025628252,4.4055857816317746e-07,1,1.0,0,0.3433660199580775,0.010117314140698053,0.010117314140698053,1,0.0009449599581491972,0.2
Qwen/Qwen2.5-0.5B,decoder,6,ambiguous_prompt,6,delta_pca,1,same_fisher_output_energy,0.01,0.11192487033456155,1,1.1219057743267795,0.9432202271197915,0.5362343984131397,0.18593432984286085,20.370930965088583,79.5944300920787,0.02362399895372993,1.0,0.0001,0.003287020551518527,0.004704658143541707,0.003287020551518527,1.1881476808760054e-05,1,1.0,0,0.3433660199580775,0.04791255918731663,0.0,0,0.0025000000000000005,0.05
Qwen/Qwen2.5-0.5B,decoder,6,ambiguous_prompt,6,delta_pca,2,same_epsilon,0.01,0.6859347054551105,2,1.1219057743267795,0.9432202271197915,0.5362343984131397,0.18593432984286085,20.370930965088583,79.5944300920787,0.014679552380331484,0.014679552380331484,1.4679552380331484e-06,0.0011352497701668796,0.0003478288502286597,0.0011352497701668796,2.38465829887671e-07,1,1.0,0,0.3433660199580775,0.019521667025918843,0.019521667025918843,1,0.0005871820952132595,0.2
Qwen/Qwen2.5-0.5B,decoder,6,ambiguous_prompt,6,delta_pca,2,same_fisher_output_energy,0.01,0.6859347054551105,2,1.1219057743267795,0.9432202271197915,0.5362343984131397,0.18593432984286085,20.370930965088583,79.5944300920787,0.014679552380331484,1.0,0.0001,0.007541178252496339,0.004875599408691311,0.007541178252496339,1.4557146955025788e-05,1,1.0,0,0.3433660199580775,0.1869970255881428,0.020203300690671666,1,0.0006250000000000001,0.025
Qwen/Qwen2.5-0.5B,decoder,6,ambiguous_prompt,6,delta_pca,4,same_epsilon,0.01,0.8057086913175596,4,1.1219057743267795,0.9432202271197915,0.5362343984131397,0.18593432984286085,20.370930965088583,79.5944300920787,0.009997550986518148,0.009997550986518148,9.997550986518148e-07,0.0011654413199571056,0.00035440152233034983,0.0011654413199571056,2.3756843590875371e-07,1,1.0,0,0.3433660199580775,0.01661788436438405,0.01661788436438405,1,0.0003999020394607259,0.2
Qwen/Qwen2.5-0.5B,decoder,6,ambiguous_prompt,6,delta_pca,4,same_fisher_output_energy,0.01,0.8057086913175596,4,1.1219057743267795,0.9432202271197915,0.5362343984131397,0.18593432984286085,20.370930965088583,79.5944300920787,0.009997550986518148,1.0,0.0001,0.007467087975282283,0.0028307036480980097,0.007467087975282283,1.2091746803850981e-05,1,1.0,0,0.3433660199580775,0.19296033315416294,0.019098610857306353,1,0.0006250000000000001,0.025
Qwen/Qwen2.5-0.5B,decoder,6,ambiguous_prompt,6,random,1,same_epsilon,0.01,1.989176461288116e-05,1,1.1219057743267795,0.9432202271197915,0.5362343984131397,0.18593432984286085,20.370930965088583,79.5944300920787,0.08949582953850642,0.08949582953850642,8.949582953850643e-06,0.0009005524148335553,0.0025310809772999265,0.0009005524148335553,3.704200122165032e-06,1,1.0,0,0.3433660199580775,0.0009005524148335553,0.0,0,,
Qwen/Qwen2.5-0.5B,decoder,6,ambiguous_prompt,6,random,1,same_fisher_output_energy,0.01,1.989176461288116e-05,1,1.1219057743267795,0.9432202271197915,0.5362343984131397,0.18593432984286085,20.370930965088583,79.5944300920787,0.08949582953850642,1.0,0.0001,9.984673784591003e-05,0.004434582177421542,9.984673784591003e-05,1.1138940438625683e-05,1,1.0,0,0.3433660199580775,0.018207256229324065,0.0,0,0.04000000000000001,0.2
Qwen/Qwen2.5-0.5B,decoder,6,ambiguous_prompt,6,random,2,same_epsilon,0.01,0.1807016293227314,2,1.1219057743267795,0.9432202271197915,0.5362343984131397,0.18593432984286085,20.370930965088583,79.5944300920787,0.011069194683118812,0.011069194683118812,1.1069194683118812e-06,0.0005751895142149799,0.00014007890985667792,0.0005751895142149799,1.2876602230572313e-07,1,1.0,0,0.3433660199580775,0.0029804977919904996,0.0,0,,
Qwen/Qwen2.5-0.5B,decoder,6,ambiguous_prompt,6,random,2,same_fisher_output_energy,0.01,0.1807016293227314,2,1.1219057743267795,0.9432202271197915,0.5362343984131397,0.18593432984286085,20.370930965088583,79.5944300920787,0.011069194683118812,1.0,0.0001,0.0013693169826582974,0.004730533309889817,0.0013693169826582974,1.3970229002665006e-05,1,1.0,0,0.3433660199580775,0.0499675866022018,0.0,0,0.010000000000000002,0.1
Qwen/Qwen2.5-0.5B,decoder,6,ambiguous_prompt,6,random,4,same_epsilon,0.01,0.929711643478565,4,1.1219057743267795,0.9432202271197915,0.5362343984131397,0.18593432984286085,20.370930965088583,79.5944300920787,0.020009664552812816,0.020009664552812816,2.000966455281282e-06,7.434459414557004e-05,8.409986346291642e-05,7.434459414557004e-05,9.993586603242269e-08,1,1.0,0,0.3433660199580775,0.01373679492180857,0.01373679492180857,1,0.0008003865821125128,0.2
Qwen/Qwen2.5-0.5B,decoder,6,ambiguous_prompt,6,random,4,same_fisher_output_energy,0.01,0.929711643478565,4,1.1219057743267795,0.9432202271197915,0.5362343984131397,0.18593432984286085,20.370930965088583,79.5944300920787,0.020009664552812816,1.0,0.0001,0.00530780672672293,0.0007212684590790497,0.00530780672672293,1.2891798405164257e-05,1,1.0,0,0.3433660199580775,0.12103500546781731,0.012931567919440612,1,0.0006250000000000001,0.025
