metric,group,method,eps,coverage,ci_low,median,ci_high
confidence_delta,correct_low,wrong_logit_gradient_normed,0.4,,-0.07955115382973547,-0.057436204290128884,-0.039145137182547425
confidence_delta,correct_low,wrong_logit_gradient_normed,0.8,,-0.05353948736061955,-0.03402410979966361,-0.017363321240019304
confidence_delta,wrong_low,accessible_rho,0.025,,-0.0007315894389439317,-0.0005934878084539186,-0.00048560262557210824
confidence_delta,wrong_low,accessible_rho,0.05,,-0.0014369762068252897,-0.0012571325257430543,-0.0010324711730527111
confidence_delta,wrong_low,accessible_rho,0.1,,-0.0026008311457658114,-0.0022518687382350466,-0.0018978925579295767
confidence_delta,wrong_low,accessible_rho,0.2,,-0.004801914594806338,-0.00425823932073946,-0.003657888687936341
confidence_delta,wrong_low,accessible_rho,0.4,,-0.009632191969558106,-0.008556245586108235,-0.007237126199236738
confidence_delta,wrong_low,accessible_rho,0.8,,-0.01902675183563284,-0.01692577371223386,-0.01421958095485582
confidence_delta,wrong_low,low_rho,0.025,,-0.0003885900289500463,-0.000269391274190095,-0.00015644444726939515
confidence_delta,wrong_low,low_rho,0.05,,-0.0007522313990816181,-0.0006002544136629873,-0.0004501200124656989
confidence_delta,wrong_low,low_rho,0.1,,-0.0012887183196817003,-0.0011007585373708217,-0.0008892212039376553
confidence_delta,wrong_low,low_rho,0.2,,-0.002406623724960594,-0.0020867153472236832,-0.0017416535169637577
confidence_delta,wrong_low,low_rho,0.4,,-0.004720001770221435,-0.004055091711941794,-0.0033054086451271224
confidence_delta,wrong_low,low_rho,0.8,,-0.009310393835933429,-0.007885903596714233,-0.006573126260928368
confidence_delta,wrong_low,projected_gradient,0.025,,-0.018076294503121915,-0.016091991793758503,-0.013323610257364876
confidence_delta,wrong_low,projected_gradient,0.05,,-0.034963814802778596,-0.031084869899886097,-0.025236019206527033
confidence_delta,wrong_low,projected_gradient,0.1,,-0.06236493033642008,-0.05402380694726594,-0.042893893178154174
confidence_delta,wrong_low,projected_gradient,0.2,,-0.06602798646279062,-0.05368103013464939,-0.036226556809335855
confidence_delta,wrong_low,projected_gradient,0.4,,-0.02191246073041483,-0.009545151487837356,0.008079112065601302
confidence_delta,wrong_low,projected_gradient,0.8,,0.021302166337896687,0.037260471246178956,0.05788526418036946
confidence_delta,wrong_low,random_activation,0.025,,-0.00027926046031832017,-0.00011233815949615589,5.4668450557004994e-05
confidence_delta,wrong_low,random_activation,0.05,,-0.0005253269497551228,-0.00025950693132714697,4.430439129700102e-05
confidence_delta,wrong_low,random_activation,0.1,,-0.0007479444433617435,-0.00023951129971774843,0.0002694597157762283
confidence_delta,wrong_low,random_activation,0.2,,-0.0013960251332151134,-0.0004836441609082365,0.00047873934254855533
confidence_delta,wrong_low,random_activation,0.4,,-0.002732662138588962,-0.0009139908230234306,0.0009913220105455926
confidence_delta,wrong_low,random_activation,0.8,,-0.0049785635144326615,-0.0014501537015345345,0.0019626170533781464
confidence_delta,wrong_low,standard_delta_pca,0.025,,-3.034995768642911e-06,0.0001227261358952847,0.00023880158032997675
confidence_delta,wrong_low,standard_delta_pca,0.05,,0.0002955466146056879,0.0004112438969493537,0.0005380550951604543
