model,init_state,split,prompt_id,task,topic,observed_condition,layer,route_source,subspace_family,subspace_k,rep,top_k_output,rank_whitened_jb,rho,v_access,v_inaccess,entropy,varentropy,confidence,margin,trace_fim,jacobian_fro_norm,fisher_output_fro_norm,grad_entropy_proj_norm,grad_varentropy_proj_norm,logit_norm
google/bert_uncased_L-2_H-128_A-2,random_init,all,6,ambiguous_open,polysemy,ambiguous,1,within_model,state_pca,8,0,32,8,0.36243560929104496,0.0017131964282918663,0.0030137023210970947,3.46348093637358,0.004726898749388966,0.039560000370144906,0.08752501010894775,0.0034616776552827116,0.33644219981261597,0.0588360234489272,0.0009604653367074051,0.002119270993769478,4.386516142354753
google/bert_uncased_L-2_H-128_A-2,random_init,all,6,ambiguous_open,polysemy,ambiguous,1,within_model,delta_pca,8,0,32,8,0.2585921369785338,0.0012223388488856503,0.0035045599005033125,3.46348093637358,0.004726898749388966,0.039560000370144906,0.08752501010894775,0.0025623400714370748,0.29722963033352356,0.050619562141894066,0.0006253933695189358,0.0013530372707650962,4.386516142354753
google/bert_uncased_L-2_H-128_A-2,random_init,all,6,ambiguous_open,polysemy,ambiguous,1,random_route,random,8,0,32,8,0.3025816741491256,0.0014302729371235199,0.0032966258122654416,3.46348093637358,0.004726898749388966,0.039560000370144906,0.08752501010894775,0.003533919158888328,0.34141507854513836,0.05944677584939597,0.0008501280217958732,0.0018440255442328203,4.386516142354753
google/bert_uncased_L-2_H-128_A-2,random_init,all,7,factual_deep,common,error,1,within_model,state_pca,8,0,32,8,0.2561864434765724,0.0006406782380303836,0.0018601497891519837,3.464497934943437,0.002500828027182365,0.03470494456404575,0.015123486518859863,0.0029215282613640767,0.31123438657882585,0.05405116336735109,0.0005421943918052612,0.0010968458547991938,4.282756068476631
google/bert_uncased_L-2_H-128_A-2,random_init,all,7,factual_deep,common,error,1,within_model,delta_pca,8,0,32,8,0.20754331105281126,0.0005190301291350984,0.001981797898047269,3.464497934943437,0.002500828027182365,0.03470494456404575,0.015123486518859863,0.0032124897783530905,0.323963493136054,0.05667883007219795,0.0004567461704152217,0.0009302887579690064,4.282756068476631
google/bert_uncased_L-2_H-128_A-2,random_init,all,7,factual_deep,common,error,1,random_route,random,8,0,32,8,0.176480048097149,0.0004413462505198425,0.002059481776662526,3.464497934943437,0.002500828027182365,0.03470494456404575,0.015123486518859863,0.002855446877691779,0.3092614428651905,0.05343638159242988,0.0004128253272951466,0.0008462960215813048,4.282756068476631
google/bert_uncased_L-2_H-128_A-2,random_init,all,8,factual_simple,lexical,error,1,within_model,state_pca,8,0,32,8,0.14344526725663598,0.0006339604027031248,0.003785567789669473,3.4635789333470908,0.0044195281923726,0.037614648642450524,0.0373997688293457,0.003004187584619587,0.31983740520429604,0.05481046966246127,0.00045946937913289224,0.0009627596194988635,4.393000536852463
google/bert_uncased_L-2_H-128_A-2,random_init,all,8,factual_simple,lexical,error,1,within_model,delta_pca,8,0,32,8,0.4634644842533039,0.0020482943543209033,0.0023712338380516952,3.4635789333470908,0.0044195281923726,0.037614648642450524,0.0373997688293457,0.0032323888081811,0.3238888861775798,0.05685410106739091,0.0010223103004286692,0.002142080000576317,4.393000536852463
google/bert_uncased_L-2_H-128_A-2,random_init,all,8,factual_simple,lexical,error,1,random_route,random,8,0,32,8,0.15650113180562247,0.0006916611641531686,0.003727867028219432,3.4635789333470908,0.0044195281923726,0.037614648642450524,0.0373997688293457,0.0033556124183991504,0.33250866917379296,0.05792764813454065,0.0003898580272691562,0.0008272711450898281,4.393000536852463
google/bert_uncased_L-2_H-128_A-2,random_init,all,9,ambiguous_open,open,ambiguous,1,within_model,state_pca,8,0,32,8,0.13950171869425412,0.0006159899414050322,0.003799654160837873,3.4635819489304236,0.004415644102242911,0.03768731985640494,0.04082691669464111,0.002891758431323119,0.3158505182594347,0.05377507258315063,0.0004094406878702193,0.0008526281433163682,4.396508329723893
