model,prompt_id,task,topic,observed_condition,layer,subspace_family,subspace_k,rep,top_k_output,rank_whitened_jb,rho,v_access,v_inaccess,entropy,varentropy,confidence,margin,trace_fim,jacobian_fro_norm,fisher_output_fro_norm,grad_entropy_proj_norm,grad_varentropy_proj_norm,logit_norm
distilbert-base-uncased,16,factual_deep,continent,error,4,state_pca,8,0,16,8,0.6489187631186834,0.6184000627048423,0.334569858726974,2.387791839940073,0.9529699214318148,0.3363364628478187,1.4173088073730469,0.1054260490103922,2.2901752412306986,0.324693777289298,0.0821326726344088,0.2338084702273426,33.534859356329235
distilbert-base-uncased,16,factual_deep,continent,error,4,delta_pca,8,0,16,8,0.9044849665084028,0.8619469674697706,0.0910229539620441,2.387791839940073,0.9529699214318148,0.3363364628478187,1.4173088073730469,0.1919325305467803,1.864755420175385,0.4381010506113633,0.2689425772075894,0.6884817979731193,33.534859356329235
distilbert-base-uncased,16,factual_deep,continent,error,4,random,8,0,16,8,0.8606668704171638,0.8201896398804107,0.1327802815514041,2.387791839940073,0.9529699214318148,0.3363364628478187,1.4173088073730469,0.083846640834172,1.5206938490700244,0.2895628443605498,0.1364196282001102,0.3360383768677131,33.534859356329235
distilbert-base-uncased,16,factual_deep,continent,error,4,state_pca,8,0,32,8,0.3975880172376141,0.4594455114907898,0.6961363762203964,3.025660012074921,1.1555818877111854,0.2558447708875527,1.4173088073730469,0.1195729745173777,3.060022451344603,0.3457932540079081,0.0971216449207446,0.2676830495926246,44.919021945330215
distilbert-base-uncased,16,factual_deep,continent,error,4,delta_pca,8,0,32,8,0.7723909350049838,0.8925609747240674,0.2630209129871186,3.025660012074921,1.1555818877111854,0.2558447708875527,1.4173088073730469,0.1896009026258618,2.444023493658407,0.4354318576147843,0.2575927950946803,0.7702902476021668,44.919021945330215
distilbert-base-uncased,16,factual_deep,continent,error,4,random,8,0,32,8,0.7826134488446841,0.904373926564102,0.2512079611470837,3.025660012074921,1.1555818877111854,0.2558447708875527,1.4173088073730469,0.0934458416976376,2.1638934428190897,0.3056891259067578,0.1523176051010981,0.4100838005030657,44.919021945330215
distilbert-base-uncased,16,factual_deep,continent,error,4,state_pca,8,0,64,8,0.4292769081034086,0.6245156680526374,0.830292769726638,3.612915851004909,1.4548084377792718,0.2045399590135473,1.4173088073730469,0.1290593455477387,4.3415025724045,0.3592483062559081,0.1172730483329388,0.3280894258321726,59.26001084610681
distilbert-base-uncased,16,factual_deep,continent,error,4,delta_pca,8,0,64,8,0.6875951758235678,1.000319263564451,0.4544891742148239,3.612915851004909,1.4548084377792718,0.2045399590135473,1.4173088073730469,0.1852328170597728,3.387151279410334,0.4303868225907629,0.2593113026372716,0.8420675404314371,59.26001084610681
distilbert-base-uncased,16,factual_deep,continent,error,4,random,8,0,64,8,0.6465093294060726,0.9405472275229751,0.5142612102562975,3.612915851004909,1.4548084377792718,0.2045399590135473,1.4173088073730469,0.0990066905335436,2.941630709473751,0.3146532862271481,0.1510015965817938,0.4573612524219253,59.26001084610681
distilbert-base-uncased,16,factual_deep,continent,error,4,state_pca,8,0,128,8,0.3873738376072609,0.697279507371713,1.1027375296039483,4.191595393587006,1.8000170369756638,0.166526538805375,1.4173088073730469,0.1359512146748101,6.067252025765112,0.3687156284656376,0.123747721194268,0.3698740031482289,77.6129663224089
distilbert-base-uncased,16,factual_deep,continent,error,4,delta_pca,8,0,128,8,0.555902862386906,1.0006346231999674,0.7993824137756957,4.191595393587006,1.8000170369756638,0.166526538805375,1.4173088073730469,0.1806783363596465,4.762929126903454,0.425062744026863,0.2365251554763739,0.8725327746405521,77.6129663224089
distilbert-base-uncased,16,factual_deep,continent,error,4,random,8,0,128,8,0.5418327766823575,0.9753082292200724,0.82470880775559,4.191595393587006,1.8000170369756638,0.166526538805375,1.4173088073730469,0.1044939212002049,4.202576785386277,0.3232551951635193,0.1519789076362128,0.4999416193598941,77.6129663224089
distilbert-base-uncased,16,factual_deep,continent,error,4,state_pca,8,0,256,8,0.3580016562008523,0.7915190173295445,1.4194177300844766,4.749267681673521,2.2109367474140287,0.1387863179443171,1.4173088073730469,0.1394780530434964,8.42130692361668,0.3734676064178745,0.1342054952898409,0.4219865337210888,100.50603711562496
distilbert-base-uncased,16,factual_deep,continent,error,4,delta_pca,8,0,256,8,0.455045403187897,1.0060766036499502,1.20486014376407,4.749267681673521,2.2109367474140287,0.1387863179443171,1.4173088073730469,0.1756261977425042,6.587329709427471,0.4190777943801177,0.2204549207660555,0.9006682809730524,100.50603711562496
distilbert-base-uncased,16,factual_deep,continent,error,4,random,8,0,256,8,0.453918901481076,1.003585979630315,1.2073507677837043,4.749267681673521,2.2109367474140287,0.1387863179443171,1.4173088073730469,0.1073485420284713,5.899652750571874,0.3276408735620014,0.1537426763764556,0.5433017450700806,100.50603711562496
distilbert-base-uncased,18,ambiguous_open,open,ambiguous,4,state_pca,8,0,16,8,0.385080057604393,0.1545470479946425,0.246790401044109,2.579963974997166,0.4013374490387509,0.1736234718447252,0.1578741073608398,0.1759873526209669,1.960786888886572,0.4195084654938049,0.0479939469114525,0.1011075907804308,32.68196131908473
distilbert-base-uncased,18,ambiguous_open,open,ambiguous,4,delta_pca,8,0,16,8,0.4621267383979305,0.1854687663212239,0.2158686827175275,2.579963974997166,0.4013374490387509,0.1736234718447252,0.1578741073608398,0.1408550098461387,1.615848465866515,0.3753065544939746,0.0446764280123583,0.1086964187881572,32.68196131908473
distilbert-base-uncased,18,ambiguous_open,open,ambiguous,4,random,8,0,16,8,0.92645898469834,0.3718226855578634,0.0295147634808881,2.579963974997166,0.4013374490387509,0.1736234718447252,0.1578741073608398,0.0980115367925104,1.481246467064062,0.3130679427736261,0.0828967227085892,0.1666979504478727,32.68196131908473
distilbert-base-uncased,18,ambiguous_open,open,ambiguous,4,state_pca,8,0,32,8,0.4855384076606185,0.2699285103461232,0.2860079636532682,3.2217230587434207,0.5559364739993908,0.1254615421285947,0.1578741073608398,0.1815602959034302,2.697412304872313,0.4260989273671434,0.0598496918864625,0.1344149489724084,43.99722108415162
distilbert-base-uncased,18,ambiguous_open,open,ambiguous,4,delta_pca,8,0,32,8,0.3775710647619512,0.2099055264279549,0.346030947571436,3.2217230587434207,0.5559364739993908,0.1254615421285947,0.1578741073608398,0.1378373096286924,2.252614056776019,0.3712644739652482,0.0507961889527118,0.1155168631325261,43.99722108415162
distilbert-base-uncased,18,ambiguous_open,open,ambiguous,4,random,8,0,32,8,0.674059808579668,0.3747344332464851,0.1812020407529064,3.2217230587434207,0.5559364739993908,0.1254615421285947,0.1578741073608398,0.1012465747284671,2.0199735591790864,0.3181926691934733,0.0789842580912435,0.1910967857991639,43.99722108415162
distilbert-base-uncased,18,ambiguous_open,open,ambiguous,4,state_pca,8,0,64,8,0.4167053785816527,0.3115469146676725,0.4360962180609959,3.8455389031494462,0.7476431327286694,0.0936885503547741,0.1578741073608398,0.1905944600587839,3.83205807684524,0.43657125427447,0.0717049847624568,0.1747782716562688,58.68672718281629
distilbert-base-uncased,18,ambiguous_open,open,ambiguous,4,delta_pca,8,0,64,8,0.1765644470193274,0.1320071962980349,0.6156359364306334,3.8455389031494462,0.7476431327286694,0.0936885503547741,0.1578741073608398,0.1409467424078342,3.211868992827177,0.3754287447809959,0.050064768052143,0.1274640083083721,58.68672718281629
distilbert-base-uncased,18,ambiguous_open,open,ambiguous,4,random,8,0,64,8,0.3652256053818786,0.2730584157604321,0.4745847169682362,3.8455389031494462,0.7476431327286694,0.0936885503547741,0.1578741073608398,0.1033161100303507,2.930311905191729,0.3214282346502104,0.0633210145104773,0.1886616223260312,58.68672718281629
distilbert-base-uncased,18,ambiguous_open,open,ambiguous,4,state_pca,8,0,128,8,0.3414062810775937,0.331506424842898,0.6394962872236507,4.463341018657032,0.9710027120665504,0.0716161249017786,0.1578741073608398,0.1908126058997669,5.333548185873621,0.4368210227310116,0.073234896712618,0.1988863068524708,77.7484828676976
distilbert-base-uncased,18,ambiguous_open,open,ambiguous,4,delta_pca,8,0,128,8,0.1211531153620313,0.1176400035918439,0.8533627084747053,4.463341018657032,0.9710027120665504,0.0716161249017786,0.1578741073608398,0.1421844680216039,4.531362490409579,0.3770735578393211,0.0516913081955434,0.1454879776126303,77.7484828676976
distilbert-base-uncased,18,ambiguous_open,open,ambiguous,4,random,8,0,128,8,0.2319405453696434,0.2252148985921182,0.7457878134744309,4.463341018657032,0.9710027120665504,0.0716161249017786,0.1578741073608398,0.1063638982295607,4.1747608289296405,0.3261347853718777,0.0539167942194658,0.1852882834973826,77.7484828676976
distilbert-base-uncased,18,ambiguous_open,open,ambiguous,4,state_pca,8,0,256,8,0.3225586266838562,0.3848730386646637,0.8083148249539485,5.092641137818389,1.1931878636186095,0.0550114843041351,0.1578741073608398,0.1885450421050152,7.282615746051751,0.4342177358250297,0.0770724227232305,0.2273510443456575,102.6780898743512
distilbert-base-uncased,18,ambiguous_open,open,ambiguous,4,delta_pca,8,0,256,8,0.0904300557411655,0.1079000450167132,1.0852878186018984,5.092641137818389,1.1931878636186095,0.0550114843041351,0.1578741073608398,0.1449536267671599,6.531317040169493,0.3807277593860997,0.052632881395564,0.1596044521441553,102.6780898743512
distilbert-base-uncased,18,ambiguous_open,open,ambiguous,4,random,8,0,256,8,0.1765815957885449,0.2106950170332991,0.9824928465853124,5.092641137818389,1.1931878636186095,0.0550114843041351,0.1578741073608398,0.109969552010409,5.961928789045175,0.3316165737872718,0.0526096192077376,0.189335580190243,102.6780898743512
distilbert-base-uncased,19,factual_deep,culture,error,4,state_pca,8,0,16,8,0.8715697116013182,0.2317795952919988,0.0341539177785211,2.650720605796042,0.2659335130705204,0.1710292180447473,0.5663065910339355,0.213301655452441,2.007922037141982,0.4618459217666006,0.1076401516197226,0.2266350435840125,22.34038879021085
distilbert-base-uncased,19,factual_deep,culture,error,4,delta_pca,8,0,16,8,0.8074168492199162,0.2147191992253829,0.0512143138451377,2.650720605796042,0.2659335130705204,0.1710292180447473,0.5663065910339355,0.1238469933597753,1.4604999869951705,0.3519190153426997,0.0811166861317653,0.1986757879926613,22.34038879021085
distilbert-base-uncased,19,factual_deep,culture,error,4,random,8,0,16,8,0.7855989391300763,0.208917085747335,0.0570164273231853,2.650720605796042,0.2659335130705204,0.1710292180447473,0.5663065910339355,0.1171028688065924,1.5458551155559443,0.3422029643451273,0.0523732079971379,0.1238106938792607,22.34038879021085
distilbert-base-uncased,19,factual_deep,culture,error,4,state_pca,8,0,32,8,0.5117380271705951,0.1866443746523751,0.1780820375791602,3.307345638336453,0.3647264122315358,0.1178803035575522,0.5663065910339355,0.2201836898529929,2.7966780684230264,0.4692373491667015,0.1086286256357287,0.2669863939308661,29.66242528651724
distilbert-base-uncased,19,factual_deep,culture,error,4,delta_pca,8,0,32,8,0.4835952565356339,0.1763799628884307,0.1883464493431045,3.307345638336453,0.3647264122315358,0.1178803035575522,0.5663065910339355,0.1358906256116408,2.200197074303381,0.3686334569889727,0.0682138764021711,0.1888431093808766,29.66242528651724
distilbert-base-uncased,19,factual_deep,culture,error,4,random,8,0,32,8,0.5289329882001763,0.1929158310971553,0.1718105811343805,3.307345638336453,0.3647264122315358,0.1178803035575522,0.5663065910339355,0.1227620000094434,2.2199640795754743,0.3503740858132111,0.0574726880032632,0.145144795755454,29.66242528651724
distilbert-base-uncased,19,factual_deep,culture,error,4,state_pca,8,0,64,8,0.4414350020911917,0.187197314700414,0.2368680942807769,3.986322001490624,0.4240654089811915,0.0797655639689342,0.5663065910339355,0.2013902233248127,3.684889350861703,0.4487652207165933,0.1010673044375222,0.2763266863756208,39.51065612552259
distilbert-base-uncased,19,factual_deep,culture,error,4,delta_pca,8,0,64,8,0.4218528563382887,0.1788932040529799,0.2451722049282102,3.986322001490624,0.4240654089811915,0.0797655639689342,0.5663065910339355,0.1371973121787377,3.1213693722531604,0.3704015553136052,0.0665799635791292,0.193635026255322,39.51065612552259
distilbert-base-uncased,19,factual_deep,culture,error,4,random,8,0,64,8,0.3292569391936381,0.1396264785790452,0.2844389304021454,3.986322001490624,0.4240654089811915,0.0797655639689342,0.5663065910339355,0.1224761694270695,3.1277278805054243,0.3499659546685499,0.0516210076146074,0.143551718571981,39.51065612552259
distilbert-base-uncased,19,factual_deep,culture,error,4,state_pca,8,0,128,8,0.3963298354507055,0.2001893289108643,0.3049185660908062,4.652459597185996,0.5051078950016684,0.055382745988224,0.5663065910339355,0.1960454900315771,5.09060460569378,0.4427702451967354,0.101690175110327,0.2943680666070032,52.010203938827495
distilbert-base-uncased,19,factual_deep,culture,error,4,delta_pca,8,0,128,8,0.2914723743656645,0.1472249974669796,0.3578828975346911,4.652459597185996,0.5051078950016684,0.055382745988224,0.5663065910339355,0.1452260118792935,4.620414242973929,0.3810853078764563,0.0603410564812229,0.1891365192161972,52.010203938827495
distilbert-base-uncased,19,factual_deep,culture,error,4,random,8,0,128,8,0.1937998832624516,0.0978898510862664,0.4072180439154042,4.652459597185996,0.5051078950016684,0.055382745988224,0.5663065910339355,0.1275712349147501,4.506473530562992,0.3571711563308971,0.0396745497824599,0.1215799794064312,52.010203938827495
distilbert-base-uncased,19,factual_deep,culture,error,4,state_pca,8,0,256,8,0.31577644536515,0.1894513213294832,0.4105026147863346,5.313947141699096,0.5999539361158177,0.0391600375163226,0.5663065910339355,0.1859102338962292,7.020450021419741,0.4311730904129213,0.093920991573256,0.2940423299551516,67.76686035679144
distilbert-base-uncased,19,factual_deep,culture,error,4,delta_pca,8,0,256,8,0.1935363612465019,0.1161129017113716,0.4838410344044463,5.313947141699096,0.5999539361158177,0.0391600375163226,0.5663065910339355,0.1511636783444883,6.714766246700599,0.3887977344899123,0.0537603744068142,0.1806471130438929,67.76686035679144
distilbert-base-uncased,19,factual_deep,culture,error,4,random,8,0,256,8,0.1464572751493967,0.0878676186986779,0.5120863174171401,5.313947141699096,0.5999539361158177,0.0391600375163226,0.5663065910339355,0.1282144982006262,6.422917047835111,0.3580705212672864,0.0370369381852494,0.1135344170143939,67.76686035679144
distilbert-base-uncased,20,factual_simple,language,correct,4,state_pca,8,0,16,8,0.6928425136685945,0.1046180480981628,0.0463802610907627,2.703918290623163,0.1509983091889258,0.1347392920434812,0.2109017372131347,0.2301723210826931,2.2082087451332235,0.4797627758410329,0.0849396269644319,0.2003709947956626,27.97172566386884
distilbert-base-uncased,20,factual_simple,language,correct,4,delta_pca,8,0,16,8,0.9064174678696794,0.1368675050676288,0.0141308041212967,2.703918290623163,0.1509983091889258,0.1347392920434812,0.2109017372131347,0.2148002406161811,2.020150673511344,0.4634654686340517,0.0700505289110607,0.1590288846450563,27.97172566386884
distilbert-base-uncased,20,factual_simple,language,correct,4,random,8,0,16,8,0.3469462751158044,0.0523883009218822,0.0986100082670433,2.703918290623163,0.1509983091889258,0.1347392920434812,0.2109017372131347,0.1071406755790106,1.5358989139712136,0.3273235029432054,0.0311025394993249,0.0709729190688323,27.97172566386884
distilbert-base-uncased,20,factual_simple,language,correct,4,state_pca,8,0,32,8,0.4348578397098755,0.0788180253791006,0.1024320710470917,3.38676244222388,0.1812500964261921,0.0849008790845826,0.2109017372131347,0.2489031571335557,3.128576430631371,0.4989019514228779,0.0752088506496955,0.1961296889597329,38.218275534449056
distilbert-base-uncased,20,factual_simple,language,correct,4,delta_pca,8,0,32,8,0.7412256346254924,0.1343472177494361,0.0469028786767561,3.38676244222388,0.1812500964261921,0.0849008790845826,0.2109017372131347,0.2157331064409814,2.780636882776254,0.4644707810411559,0.0740695216657803,0.1800810018459423,38.218275534449056
distilbert-base-uncased,20,factual_simple,language,correct,4,random,8,0,32,8,0.3032321060298097,0.0549608484574204,0.1262892479687719,3.38676244222388,0.1812500964261921,0.0849008790845826,0.2109017372131347,0.1263631042863027,2.2944675339587803,0.3554758842541963,0.0312643514058923,0.0734411674193921,38.218275534449056
distilbert-base-uncased,20,factual_simple,language,correct,4,state_pca,8,0,64,8,0.337858886741239,0.0865342395941204,0.1695911517749564,4.045734893684085,0.2561253913690775,0.0565036108553534,0.2109017372131347,0.2433756030448793,4.311168070585253,0.4933311292072287,0.0678930769317436,0.184141401731706,51.54967520817554
distilbert-base-uncased,20,factual_simple,language,correct,4,delta_pca,8,0,64,8,0.4783335798003608,0.122513375331339,0.1336120160377381,4.045734893684085,0.2561253913690775,0.0565036108553534,0.2109017372131347,0.2136145506801875,3.8608692166200456,0.4621845418014189,0.071661094609509,0.1852208283608955,51.54967520817554
distilbert-base-uncased,20,factual_simple,language,correct,4,random,8,0,64,8,0.1408822287884512,0.0360835159853899,0.2200418753836871,4.045734893684085,0.2561253913690775,0.0565036108553534,0.2109017372131347,0.1280589039050379,3.175402701876968,0.3578531876412978,0.0236656918086459,0.0619733622846628,51.54967520817554
distilbert-base-uncased,20,factual_simple,language,correct,4,state_pca,8,0,128,8,0.2522157104358393,0.1033659510344232,0.3064655810925906,4.669155228195766,0.4098315321270123,0.0406562950318574,0.2109017372131347,0.2385683901021145,5.790637106930825,0.488434632373785,0.0773590183634161,0.211572601130158,68.20334318718494
distilbert-base-uncased,20,factual_simple,language,correct,4,delta_pca,8,0,128,8,0.3327467833127056,0.1363701240153815,0.2734614081116323,4.669155228195766,0.4098315321270123,0.0406562950318574,0.2109017372131347,0.2036910462361219,5.375754535564916,0.4513214444673795,0.0721858157111626,0.2008591030575435,68.20334318718494
distilbert-base-uncased,20,factual_simple,language,correct,4,random,8,0,128,8,0.1007116687892865,0.0412748175229816,0.3685567146040318,4.669155228195766,0.4098315321270123,0.0406562950318574,0.2109017372131347,0.1299299611397062,4.432213900518021,0.3604579880370336,0.0274593865941,0.0690825517519402,68.20334318718494
distilbert-base-uncased,20,factual_simple,language,correct,4,state_pca,8,0,256,8,0.2206400805203418,0.1296041100726795,0.457796464505749,5.29139314374571,0.5874005745784299,0.0299531839441582,0.2109017372131347,0.2326752012377308,7.973631455790476,0.4823641790574118,0.0823542055713774,0.2352084934367139,89.55013538942399
distilbert-base-uncased,20,factual_simple,language,correct,4,delta_pca,8,0,256,8,0.2427045883400542,0.1425648146437688,0.4448357599346598,5.29139314374571,0.5874005745784299,0.0299531839441582,0.2109017372131347,0.1965977979310598,7.465450768357911,0.4433935023554808,0.0718927688230232,0.2133138013127063,89.55013538942399
distilbert-base-uncased,20,factual_simple,language,correct,4,random,8,0,256,8,0.0781110929082635,0.0458825008552629,0.5415180737231655,5.29139314374571,0.5874005745784299,0.0299531839441582,0.2109017372131347,0.1344950707582771,6.37394684889312,0.3667356960513623,0.0305881937418672,0.0810450077171651,89.55013538942399
distilbert-base-uncased,21,ambiguous_open,polysemy,ambiguous,4,state_pca,8,0,16,8,0.6827348718281198,0.7782172863614487,0.3616355591181748,2.283407577348973,1.1398528454796242,0.3696160604419519,1.29083251953125,0.0891941587970877,1.8422137747265177,0.2986539114043005,0.1305422850999521,0.3036329388601802,35.14027260397718
distilbert-base-uncased,21,ambiguous_open,polysemy,ambiguous,4,delta_pca,8,0,16,8,0.8501727247200118,0.9690717994212704,0.1707810460583545,2.283407577348973,1.1398528454796242,0.3696160604419519,1.29083251953125,0.078399740895434,1.4809186531352172,0.2799995373128928,0.1140847954626845,0.2914067793691403,35.14027260397718
distilbert-base-uncased,21,ambiguous_open,polysemy,ambiguous,4,random,8,0,16,8,0.8458306485653089,0.9641224715610432,0.1757303739185812,2.283407577348973,1.1398528454796242,0.3696160604419519,1.29083251953125,0.0609940565279383,1.3993761837061658,0.246969748203982,0.1063232074983536,0.2351208546873393,35.14027260397718
distilbert-base-uncased,21,ambiguous_open,polysemy,ambiguous,4,state_pca,8,0,32,8,0.6451182618519041,0.9266096063584686,0.5097310789889021,2.904661209625763,1.4363406853473706,0.2908217961020008,1.29083251953125,0.1024167922491121,2.499699624171837,0.320026236813659,0.1584461572656747,0.4060638665318968,47.05364790777013
distilbert-base-uncased,21,ambiguous_open,polysemy,ambiguous,4,delta_pca,8,0,32,8,0.6883304332038722,0.9886770061735024,0.4476636791738687,2.904661209625763,1.4363406853473706,0.2908217961020008,1.29083251953125,0.0959586895808628,2.1125441425549183,0.3097719961211195,0.1339961547515549,0.3529884514024975,47.05364790777013
distilbert-base-uncased,21,ambiguous_open,polysemy,ambiguous,4,random,8,0,32,8,0.6301337029959959,0.9050866748217454,0.5312540105256255,2.904661209625763,1.4363406853473706,0.2908217961020008,1.29083251953125,0.0728577036514257,1.978096404936106,0.2699216620640621,0.1014650861714778,0.2740596628875962,47.05364790777013
distilbert-base-uncased,21,ambiguous_open,polysemy,ambiguous,4,state_pca,8,0,64,8,0.6544959074668785,1.0974529031063964,0.5793381823473112,3.561414113903781,1.676791085453708,0.2255190772017123,1.29083251953125,0.1099363946027856,3.318453241445881,0.3315665764258901,0.1779383650272981,0.5106355625072252,63.10672167853033
distilbert-base-uncased,21,ambiguous_open,polysemy,ambiguous,4,delta_pca,8,0,64,8,0.5095981957514926,0.8544897117993963,0.8223013736543117,3.561414113903781,1.676791085453708,0.2255190772017123,1.29083251953125,0.1001922911394926,2.90590504345454,0.3165316589845202,0.1170328830432531,0.3716377178745516,63.10672167853033
distilbert-base-uncased,21,ambiguous_open,polysemy,ambiguous,4,random,8,0,64,8,0.4767209984746111,0.7993615204908184,0.8774295649628883,3.561414113903781,1.676791085453708,0.2255190772017123,1.29083251953125,0.0778769734359034,2.7475154757503346,0.279064461076475,0.10092421537721,0.3153165388991953,63.10672167853033
distilbert-base-uncased,21,ambiguous_open,polysemy,ambiguous,4,state_pca,8,0,128,8,0.6164746055501631,1.2051382118153242,0.7497488199705452,4.185925696133543,1.954887031785869,0.1795342293946205,1.29083251953125,0.119082114014886,4.7813714804642125,0.3450827640072538,0.1793138859801887,0.582992016767906,83.6674410724972
distilbert-base-uncased,21,ambiguous_open,polysemy,ambiguous,4,delta_pca,8,0,128,8,0.431187868041231,0.8429235714972001,1.1119634602886703,4.185925696133543,1.954887031785869,0.1795342293946205,1.29083251953125,0.1059354519738551,4.110501820097614,0.3254772679832728,0.1179173596194673,0.4049901548150387,83.6674410724972
distilbert-base-uncased,21,ambiguous_open,polysemy,ambiguous,4,random,8,0,128,8,0.4075924524440912,0.7967971995367535,1.158089832249115,4.185925696133543,1.954887031785869,0.1795342293946205,1.29083251953125,0.0864728928334211,4.023872533587862,0.2940627362203873,0.1057564852270493,0.3525877291672002,83.6674410724972
distilbert-base-uncased,21,ambiguous_open,polysemy,ambiguous,4,state_pca,8,0,256,8,0.5846835351314973,1.3485651678616213,0.9579221655953146,4.770148299231762,2.306487333456933,0.1475278140836965,1.29083251953125,0.1215935035141212,6.745459561122012,0.3487026003833657,0.1779147126982666,0.6362954345050331,109.42154909082106
distilbert-base-uncased,21,ambiguous_open,polysemy,ambiguous,4,delta_pca,8,0,256,8,0.3810676455639223,0.8789276976834435,1.42755963577349,4.770148299231762,2.306487333456933,0.1475278140836965,1.29083251953125,0.1117217783609556,5.953617618854125,0.3342480790684602,0.1205551798132618,0.4313839621110645,109.42154909082106
distilbert-base-uncased,21,ambiguous_open,polysemy,ambiguous,4,random,8,0,256,8,0.3840175497720219,0.8857316143743366,1.4207557190825977,4.770148299231762,2.306487333456933,0.1475278140836965,1.29083251953125,0.0915835022081681,5.760322561515774,0.3026276626618395,0.1132290031103872,0.3942627508129368,109.42154909082106
distilbert-base-uncased,22,factual_deep,currency,correct,4,state_pca,8,0,16,8,0.577972010259852,0.120572275628227,0.088040379462144,2.668828872092757,0.2086126550903711,0.1385054537728632,0.2152271270751953,0.1636768783005414,1.8006295878206036,0.4045699918438606,0.0654417395856176,0.138439134762427,29.778497590752785
distilbert-base-uncased,22,factual_deep,currency,correct,4,delta_pca,8,0,16,8,0.7285930458583112,0.151993729776883,0.0566189253134881,2.668828872092757,0.2086126550903711,0.1385054537728632,0.2152271270751953,0.1211717707232637,1.7936244592447417,0.3480973581101467,0.044764367509906,0.0938703509590323,29.778497590752785
distilbert-base-uncased,22,factual_deep,currency,correct,4,random,8,0,16,8,0.626422507485853,0.1306796624949918,0.0779329925953795,2.668828872092757,0.2086126550903711,0.1385054537728632,0.2152271270751953,0.1039549486842437,1.589515380530124,0.3224204532659858,0.0365282810436068,0.0745594893455321,29.778497590752785
distilbert-base-uncased,22,factual_deep,currency,correct,4,state_pca,8,0,32,8,0.5253823302593517,0.155260950895072,0.1402589818335916,3.3316874284283102,0.2955199327286638,0.093586974958502,0.2152271270751953,0.1686228002043994,2.612583569656869,0.410637066281649,0.0534915956490402,0.1283914218189329,40.32165956479222
distilbert-base-uncased,22,factual_deep,currency,correct,4,delta_pca,8,0,32,8,0.2949941810415847,0.0871766605367563,0.2083432721919071,3.3316874284283102,0.2955199327286638,0.093586974958502,0.2152271270751953,0.1269772553829024,2.44829077051297,0.356338680727903,0.0408331824299102,0.0978318795664101,40.32165956479222
distilbert-base-uncased,22,factual_deep,currency,correct,4,random,8,0,32,8,0.238907986578299,0.0706020721219593,0.224917860606704,3.3316874284283102,0.2955199327286638,0.093586974958502,0.2152271270751953,0.1080410084360997,2.189411863338245,0.32869592093012,0.0237284762083011,0.0541154052094662,40.32165956479222
distilbert-base-uncased,22,factual_deep,currency,correct,4,state_pca,8,0,64,8,0.4018342559993292,0.1462604214008993,0.217721541851988,4.004797867911497,0.3639819632528875,0.0631250625103041,0.2152271270751953,0.1731043677746383,3.6070545319941343,0.4160581302830631,0.0554424302199632,0.143036335321419,54.56680477370245
distilbert-base-uncased,22,factual_deep,currency,correct,4,delta_pca,8,0,64,8,0.1664583089388171,0.0605878220873063,0.3033941411655813,4.004797867911497,0.3639819632528875,0.0631250625103041,0.2152271270751953,0.1354442281290324,3.421345252664655,0.3680274828447359,0.0394303676074146,0.1058909254514145,54.56680477370245
distilbert-base-uncased,22,factual_deep,currency,correct,4,random,8,0,64,8,0.106283336647962,0.0386852175341928,0.3252967457186949,4.004797867911497,0.3639819632528875,0.0631250625103041,0.2152271270751953,0.1156693525564647,3.16392913098256,0.3401019737614951,0.0224793173308852,0.059096384083052,54.56680477370245
distilbert-base-uncased,22,factual_deep,currency,correct,4,state_pca,8,0,128,8,0.3031719564581491,0.139070633131481,0.3196480252701538,4.6632268790643625,0.4587186584016338,0.0439104352399687,0.2152271270751953,0.1718759939318292,5.157695948053762,0.4145792975195809,0.0501058276129317,0.140227381746055,73.19214233859702
distilbert-base-uncased,22,factual_deep,currency,correct,4,delta_pca,8,0,128,8,0.1141712867360482,0.0523724994795484,0.4063461589220863,4.6632268790643625,0.4587186584016338,0.0439104352399687,0.2152271270751953,0.1404625711135571,4.86832460334543,0.3747833655774454,0.032136418087469,0.0955704041754233,73.19214233859702
distilbert-base-uncased,22,factual_deep,currency,correct,4,random,8,0,128,8,0.0589064668203426,0.027021495431008,0.4316971629706269,4.6632268790643625,0.4587186584016338,0.0439104352399687,0.2152271270751953,0.1179834190054376,4.327287787206672,0.3434871453277948,0.0208387393144867,0.0556282403110137,73.19214233859702
distilbert-base-uncased,22,factual_deep,currency,correct,4,state_pca,8,0,256,8,0.2519661146362303,0.1523608741441593,0.4523270790916417,5.298489053854347,0.6046879532358008,0.0319104606751112,0.2152271270751953,0.1679242346281238,7.145770760257442,0.4097855959256301,0.0526341303410605,0.1512907420275179,96.9208555562552
distilbert-base-uncased,22,factual_deep,currency,correct,4,delta_pca,8,0,256,8,0.0782787804630892,0.04733423554002,0.557353717695781,5.298489053854347,0.6046879532358008,0.0319104606751112,0.2152271270751953,0.1446750979857536,6.897731712173582,0.3803617987991875,0.0316109833454485,0.0970017470170187,96.9208555562552
distilbert-base-uncased,22,factual_deep,currency,correct,4,random,8,0,256,8,0.0630050025835657,0.0380983660558727,0.5665895871799286,5.298489053854347,0.6046879532358008,0.0319104606751112,0.2152271270751953,0.1162294128483633,5.967011924583097,0.340924350623952,0.0254865322798065,0.067048840177399,96.9208555562552
