model,init_state,split,prompt_id,task,topic,observed_condition,layer,route_source,subspace_family,subspace_k,rep,top_k_output,rank_whitened_jb,rho,v_access,v_inaccess,entropy,varentropy,confidence,margin,trace_fim,jacobian_fro_norm,fisher_output_fro_norm,grad_entropy_proj_norm,grad_varentropy_proj_norm,logit_norm,direction,sign,epsilon,latent_step_norm,fisher_output_energy,direction_output_energy_unit,first_order_entropy,directional_success,candidate_mass_before_full_vocab,candidate_mass_after_full_vocab,candidate_mass_retention_ratio,full_vocab_top5_jaccard,full_vocab_top10_jaccard,candidate_set_kl,entropy_after,delta_entropy,abs_delta_entropy,varentropy_after,delta_varentropy,abs_delta_varentropy,semantic_entropy_proxy_after,delta_semantic_entropy_proxy,cluster_distribution_l1,embedding_centroid_delta_norm,selected_logit_l2,selected_prob_l1,selected_kl_before_after,rank_displacement_mean,top5_jaccard,selected_top1_changed,target_in_topk,target_correct_changed,delta_target_prob_topk,non_target_mass_delta
google/bert_uncased_L-2_H-128_A-2,pretrained,train,11,factual_simple,role,error,1,train_route,state_pca,8,0,32,8,0.3503825981759499,0.31442322546046336,0.5829478971275682,3.018649836567305,0.8973711225880314,0.14951447894449543,0.08655929565429688,0.14154276636179403,2.4112709889934463,0.37622169841968717,0.09691828421972441,0.2111022920621335,25.28642100866419,accessible_ls,decrease,0.05,0.365760843210957,0.05,0.13670134714546767,-0.02803672704955339,1,0.3818240064138574,0.38830488827079535,1.0169734792681249,1.0,1.0,0.0012424071560253888,2.989352051773074,-0.029297784794231063,0.029297784794231063,0.9626958430308461,0.06532472044281468,0.06532472044281468,1.2623994231986881,-0.006239517743344747,0.020749634280815846,0.006515197319162073,0.2773817229994852,0.041059415758879524,0.001242406579944422,0.028225806451612902,1.0,0,0,0,,
google/bert_uncased_L-2_H-128_A-2,pretrained,train,11,factual_simple,role,error,1,train_route,delta_pca,8,0,32,8,0.18597744007430841,0.1668907841755305,0.7304803384125009,3.018649836567305,0.8973711225880314,0.14951447894449543,0.08655929565429688,0.26969821059374177,3.289873562793357,0.5193247640867339,0.08360098674733524,0.24893453517637024,25.28642100866419,accessible_ls,increase,0.05,0.35210329246831107,0.05,0.1420037843142292,0.020426134250974334,1,0.3818240064138574,0.3766916855238378,0.9865584122427947,1.0,1.0,0.0012888624727610785,3.038180193580871,0.01953035701356587,0.01953035701356587,0.8532964505364833,-0.044074672051548136,0.044074672051548136,1.2737845596293882,0.005145618687355302,0.015864098946622468,0.006392989050743088,0.301125400068588,0.04120374765950608,0.0012888630773762802,0.03225806451612903,1.0,0,0,0,,
google/bert_uncased_L-2_H-128_A-2,pretrained,train,11,factual_simple,role,error,1,train_route,delta_pca,8,0,32,8,0.18597744007430841,0.1668907841755305,0.7304803384125009,3.018649836567305,0.8973711225880314,0.14951447894449543,0.08655929565429688,0.26969821059374177,3.289873562793357,0.5193247640867339,0.08360098674733524,0.24893453517637024,25.28642100866419,accessible_ls,decrease,0.05,0.35210329246831107,0.05,0.1420037843142292,-0.020426134250974334,1,0.3818240064138574,0.3863694788888097,1.01190462725915,0.6666666666666666,1.0,0.0012115919038270858,2.9974470950264944,-0.0212027415408107,0.0212027415408107,0.9432880828970026,0.04591696030897119,0.04591696030897119,1.2630167107247956,-0.0056222302172372896,0.015619404188876973,0.006093777982531361,0.2947755068275271,0.03931256881266847,0.0012115918307772852,0.028225806451612902,0.6666666666666666,0,0,0,,
google/bert_uncased_L-2_H-128_A-2,pretrained,train,11,factual_simple,role,error,1,random_route,random,8,0,32,8,0.45324851661757337,0.4067321301684719,0.49063899241956016,3.018649836567305,0.8973711225880314,0.14951447894449543,0.08655929565429688,0.19017692469961164,2.6790409941395597,0.4360927936799823,0.1002293053050154,0.23735631421026682,25.28642100866419,accessible_ls,increase,0.05,0.4030850961602303,0.05,0.12404328633407102,0.03188777705361693,1,0.3818240064138574,0.3637789459899068,0.9527398484096581,1.0,1.0,0.0012568196420568254,3.049486474162363,0.030836637595057947,0.030836637595057947,0.831997008819065,-0.0653741137689664,0.0653741137689664,1.276404183032445,0.007765242090412183,0.018863871166866164,0.006695319676863153,0.38358028670471755,0.042290840537277004,0.0012568201943181992,0.03024193548387097,1.0,0,0,0,,
google/bert_uncased_L-2_H-128_A-2,pretrained,train,11,factual_simple,role,error,1,random_route,random,8,0,32,8,0.45324851661757337,0.4067321301684719,0.49063899241956016,3.018649836567305,0.8973711225880314,0.14951447894449543,0.08655929565429688,0.19017692469961164,2.6790409941395597,0.4360927936799823,0.1002293053050154,0.23735631421026682,25.28642100866419,accessible_ls,decrease,0.05,0.4030850961602303,0.05,0.12404328633407102,-0.03188777705361693,1,0.3818240064138574,0.3997018006630242,1.0468220801962598,1.0,1.0,0.0012411199832648824,2.9857942233126846,-0.0328556132546205,0.0328556132546205,0.964509078888851,0.06713795630081953,0.06713795630081953,1.2606478279389548,-0.007991113003078087,0.018314865198663238,0.006662958287363498,0.37888969878871864,0.04239625816112239,0.0012411198445795527,0.03225806451612903,1.0,0,0,0,,
google/bert_uncased_L-2_H-128_A-2,pretrained,train,13,factual_deep,role,error,1,train_route,state_pca,8,0,32,8,0.3745667272585624,0.3316378850865239,0.5537527835234913,3.024924940116186,0.8853906686100179,0.15133340963899675,0.19299554824829102,0.18312095202660228,3.0453209964124492,0.4279263394868354,0.13043011876190785,0.25567834875814666,26.298203651345364,accessible_ls,increase,0.05,0.286002638492946,0.05,0.17482356199043672,0.028794004805103277,1,0.40050746953963756,0.3949296739883721,0.9860731797145336,1.0,1.0,0.0012783259590917612,3.0530946409186805,0.02816970080249437,0.02816970080249437,0.8281875860368426,-0.0572030825731753,0.0572030825731753,1.243413160799853,0.016318700487693683,0.028071414048414775,0.007478075509363437,0.32143083770230774,0.037528566229829044,0.0012783259369601495,0.028225806451612902,1.0,0,0,0,,
google/bert_uncased_L-2_H-128_A-2,pretrained,train,13,factual_deep,role,error,1,train_route,state_pca,8,0,32,8,0.3745667272585624,0.3316378850865239,0.5537527835234913,3.024924940116186,0.8853906686100179,0.15133340963899675,0.19299554824829102,0.18312095202660228,3.0453209964124492,0.4279263394868354,0.13043011876190785,0.25567834875814666,26.298203651345364,accessible_ls,decrease,0.05,0.286002638492946,0.05,0.17482356199043672,-0.028794004805103277,1,0.40050746953963756,0.40587321226485074,1.0133973599328392,0.6666666666666666,1.0,0.0012210072377282794,2.9956277315758095,-0.02929720854037665,0.02929720854037665,0.9414381550860131,0.05604748647599522,0.05604748647599522,1.2107674961184212,-0.016326964193738247,0.02603936671338694,0.007114490589535541,0.320793649911165,0.036123096197158366,0.0012210068945506794,0.03225806451612903,0.6666666666666666,0,0,0,,
google/bert_uncased_L-2_H-128_A-2,pretrained,train,13,factual_deep,role,error,1,train_route,delta_pca,8,0,32,8,0.2940790659708035,0.26037486084409867,0.6250158077659174,3.024924940116186,0.8853906686100179,0.15133340963899675,0.19299554824829102,0.35846045978490393,3.714915728963594,0.5987156752456911,0.10711036578144345,0.27635099445400657,26.298203651345364,accessible_ls,increase,0.05,0.30116048168440346,0.05,0.16602443893152205,0.02551347001311749,1,0.40050746953963756,0.3909379537217319,0.9761065234840556,0.6666666666666666,1.0,0.0012658199586336877,3.04942123856965,0.024496298453463794,0.024496298453463794,0.8328656582289443,-0.0525250103810736,0.0525250103810736,1.238441309739755,0.011346849427595673,0.021534501128841546,0.0069717340653642984,0.33032573241241475,0.04088358984038759,0.0012658190992947231,0.02620967741935484,0.6666666666666666,0,0,0,,
google/bert_uncased_L-2_H-128_A-2,pretrained,train,13,factual_deep,role,error,1,train_route,delta_pca,8,0,32,8,0.2940790659708035,0.26037486084409867,0.6250158077659174,3.024924940116186,0.8853906686100179,0.15133340963899675,0.19299554824829102,0.35846045978490393,3.714915728963594,0.5987156752456911,0.10711036578144345,0.27635099445400657,26.298203651345364,accessible_ls,decrease,0.05,0.30116048168440346,0.05,0.16602443893152205,-0.02551347001311749,1,0.40050746953963756,0.40984383248724043,1.0233113328905814,1.0,1.0,0.001233230929238877,2.9984749823483035,-0.026449957767882726,0.026449957767882726,0.9401370795462067,0.054746410936188816,0.054746410936188816,1.2153722499021105,-0.01172221041004895,0.021366095020600703,0.006878494708164411,0.3272931234662329,0.039957491483908314,0.0012332307899125053,0.034274193548387094,1.0,0,0,0,,
google/bert_uncased_L-2_H-128_A-2,pretrained,train,13,factual_deep,role,error,1,random_route,random,8,0,32,8,0.5093003553262334,0.4509297821256124,0.4344608864844032,3.024924940116186,0.8853906686100179,0.15133340963899675,0.19299554824829102,0.3248284209950442,3.6416995593139907,0.5699372079405276,0.10389440491980081,0.17051948881521586,26.298203651345364,accessible_ls,increase,0.05,0.39139074873476315,0.05,0.12774957037598222,0.033575652716127974,1,0.40050746953963756,0.38170336303301156,0.9530492988601678,0.6666666666666666,1.0,0.0012724335293397915,3.057974994496016,0.033050054379829774,0.033050054379829774,0.8247221090462067,-0.06066855956381123,0.06066855956381123,1.2432085326656734,0.01611407235351403,0.027104684411037583,0.0068106202980954,0.4366843774103006,0.042315219061710777,0.001272433554992584,0.028225806451612902,0.6666666666666666,0,0,0,,
