split,fold,budget,policy,test_n,selected_n,safe_movement_rate,safe_varentropy_movement_rate,mean_abs_delta_entropy,mean_abs_delta_varentropy,mean_output_drift,movement_per_drift,top1_preserved_rate,topk_preservation,failure_rate,regret_vs_oracle,minimal_energy_to_target
grouped_example_5fold,fold_4,0.1,shuffled_rho,1890,189.0,0.10582010582010581,0.13756613756613756,0.03593892240252063,0.04415414284812065,0.0013444536620075282,26.731246615712216,0.9523809523809523,0.9682539682539683,0.8941798941798942,0.8941798941798942,0.010600396825396827
grouped_example_5fold,fold_4,0.1,within_example_shuffled_rho,1890,189.0,0.12698412698412698,0.13227513227513227,0.03893176962711506,0.04512429390624552,0.001506442480512746,25.843515521325383,0.9894179894179894,0.9603174603174603,0.873015873015873,0.873015873015873,0.01068809523809524
grouped_example_5fold,fold_4,0.1,rho_shuffled_within_entropy_bin,1890,189.0,0.164021164021164,0.19047619047619047,0.04088834429616074,0.05219151696182196,0.001531213911085275,26.703221542168727,0.9629629629629629,0.9497354497354498,0.835978835978836,0.835978835978836,0.009669047619047622
grouped_example_5fold,fold_4,0.1,rho_shuffled_within_varentropy_bin,1890,189.0,0.08994708994708994,0.14285714285714285,0.027478097415588664,0.03520350512372156,0.001322990660619256,20.76968359151297,0.91005291005291,0.9841269841269841,0.91005291005291,0.91005291005291,0.009879761904761907
grouped_example_5fold,fold_4,0.1,rho_shuffled_within_gradient_bin,1890,189.0,0.15343915343915343,0.1746031746031746,0.04417942410736118,0.054923470013729846,0.0019071219149418444,23.165495483653114,0.9629629629629629,0.9391534391534392,0.8465608465608465,0.8465608465608465,0.012309126984126987
grouped_example_5fold,fold_4,0.1,rho_shuffled_within_fisher_bin,1890,189.0,0.12169312169312169,0.14285714285714285,0.03939976216839904,0.05483806600164881,0.0016872121115325525,23.351991073968104,0.9470899470899471,0.9455026455026454,0.8783068783068784,0.8783068783068784,0.011585317460317462
grouped_example_5fold,fold_4,0.1,controls_only_learned,1890,189.0,0.19576719576719576,0.2857142857142857,0.05478399001923013,0.08324477889032483,0.0018332775652819626,29.883085385820568,1.0,0.8687830687830688,0.8042328042328042,0.8042328042328042,0.010700793650793653
grouped_example_5fold,fold_4,0.1,controls_plus_rho_learned,1890,189.0,0.21693121693121692,0.2804232804232804,0.0604365325189471,0.07356319911780085,0.0018249386175903045,33.11702209400831,1.0,0.8873015873015873,0.783068783068783,0.783068783068783,0.010700793650793653
grouped_example_5fold,fold_4,0.1,gradient_only_learned,1890,189.0,0.10582010582010581,0.18518518518518517,0.03008559109587235,0.0483792681719825,0.0013120593735194926,22.93005309292536,0.9947089947089947,0.9338624338624338,0.8941798941798942,0.8941798941798942,0.010700793650793653
grouped_example_5fold,fold_4,0.1,gradient_plus_rho_learned,1890,189.0,0.14814814814814814,0.1746031746031746,0.039306230553211544,0.0476584068332994,0.001389766946663739,28.28260568980267,0.9788359788359788,0.9338624338624338,0.8518518518518519,0.8518518518518519,0.010700793650793653
grouped_example_5fold,fold_4,0.1,oracle,1890,189.0,1.0,0.6190476190476191,0.01758030708536627,0.018147040453523954,8.504584621620778e-05,206.71564653108086,1.0,1.0,0.0,0.0,0.0007146825396825399
grouped_example_5fold,fold_4,0.2,random,1890,378.0,0.10317460317460317,0.11904761904761904,0.03779096361053822,0.04679805147451969,0.00169157779905938,22.34065949053735,0.9603174603174603,0.9714285714285714,0.8968253968253969,0.4656084656084657,0.011073214285714287
grouped_example_5fold,fold_4,0.2,highest_entropy,1890,378.0,0.08465608465608465,0.16137566137566137,0.02939590753205885,0.04541078691712337,0.001337541578175907,21.97756541680594,0.9708994708994709,0.9894179894179894,0.9153439153439153,0.4841269841269842,0.010699404761904762
grouped_example_5fold,fold_4,0.2,highest_varentropy,1890,378.0,0.18783068783068782,0.10582010582010581,0.055036368828076096,0.039320784705025265,0.0015667506525127934,35.12771399827242,1.0,0.9153439153439153,0.8121693121693122,0.38095238095238104,0.010699404761904762
grouped_example_5fold,fold_4,0.2,lowest_confidence,1890,378.0,0.04497354497354497,0.0873015873015873,0.021070259136244933,0.03101374283193349,0.001319619992326773,15.966914156168206,0.9047619047619048,0.996031746031746,0.955026455026455,0.5238095238095238,0.010699404761904762
grouped_example_5fold,fold_4,0.2,highest_gradient_norm,1890,378.0,0.08465608465608465,0.15079365079365079,0.03066960818160352,0.04781665488796357,0.0015225378531254336,20.143741003644408,0.8941798941798942,0.9576719576719577,0.9153439153439153,0.4841269841269842,0.010699404761904762
grouped_example_5fold,fold_4,0.2,highest_fisher_output_energy,1890,378.0,0.1402116402116402,0.1349206349206349,0.03817312705676284,0.03997280547596949,0.0014252777105152037,26.782939756325923,0.9417989417989417,0.9828042328042328,0.8597883597883598,0.4285714285714286,0.010700793650793653
grouped_example_5fold,fold_4,0.2,highest_jacobian_norm,1890,378.0,0.1111111111111111,0.16137566137566137,0.0368205387027925,0.04532759842404302,0.0014096691376314005,26.11998639954641,0.9576719576719577,0.9576719576719577,0.8888888888888888,0.45767195767195773,0.010699404761904762
grouped_example_5fold,fold_4,0.2,rho_only,1890,378.0,0.1402116402116402,0.15873015873015872,0.04297030442817045,0.04668509299825244,0.001451933638856727,29.595226171635417,0.9867724867724867,0.9423280423280423,0.8597883597883598,0.4285714285714286,0.010699404761904762
grouped_example_5fold,fold_4,0.2,shuffled_rho,1890,378.0,0.12698412698412698,0.13756613756613756,0.037237784995526685,0.042275250024156386,0.0014826735053089124,25.115296700313166,0.9470899470899471,0.9661375661375661,0.873015873015873,0.44179894179894186,0.011374603174603176
grouped_example_5fold,fold_4,0.2,within_example_shuffled_rho,1890,378.0,0.10846560846560846,0.13227513227513227,0.03797483804826914,0.0436127345702347,0.0015131204986210147,25.097034957148214,0.9708994708994709,0.9576719576719577,0.8915343915343915,0.46031746031746035,0.010694444444444446
grouped_example_5fold,fold_4,0.2,rho_shuffled_within_entropy_bin,1890,378.0,0.15343915343915343,0.17195767195767195,0.03884190156066076,0.04939029765244745,0.0015926948275333493,24.38753544570512,0.9576719576719577,0.9497354497354498,0.8465608465608465,0.4153439153439154,0.010382539682539684
grouped_example_5fold,fold_4,0.2,rho_shuffled_within_varentropy_bin,1890,378.0,0.1164021164021164,0.13756613756613756,0.0305282725487446,0.03854078248087126,0.0012500699986963384,24.421250474438747,0.9365079365079365,0.9775132275132276,0.8835978835978836,0.45238095238095244,0.00971825396825397
grouped_example_5fold,fold_4,0.2,rho_shuffled_within_gradient_bin,1890,378.0,0.11904761904761904,0.15608465608465608,0.04195072837781632,0.04816581426494487,0.0016798894309237972,24.9723152045471,0.9656084656084656,0.9523809523809523,0.8809523809523809,0.44973544973544977,0.011586507936507938
grouped_example_5fold,fold_4,0.2,rho_shuffled_within_fisher_bin,1890,378.0,0.11904761904761904,0.14814814814814814,0.04014428939896923,0.0515050910336269,0.0017072987025730992,23.51333679248223,0.9470899470899471,0.9529100529100529,0.8809523809523809,0.44973544973544977,0.010664880952380953
grouped_example_5fold,fold_4,0.2,controls_only_learned,1890,378.0,0.17989417989417988,0.21428571428571427,0.05674626377241693,0.06650317168940159,0.0018665856548310377,30.401103547296664,1.0,0.8947089947089947,0.8201058201058201,0.38888888888888895,0.010699404761904762
grouped_example_5fold,fold_4,0.2,controls_plus_rho_learned,1890,378.0,0.20634920634920634,0.19576719576719576,0.0580072284642461,0.05880985938661024,0.001702905171687163,34.063686826891896,1.0,0.903968253968254,0.7936507936507937,0.3624338624338625,0.010699404761904762
grouped_example_5fold,fold_4,0.2,gradient_only_learned,1890,378.0,0.08465608465608465,0.15079365079365079,0.03066960818160352,0.04781665488796357,0.0015225378531254336,20.143741003644408,0.8941798941798942,0.9576719576719577,0.9153439153439153,0.4841269841269842,0.010699404761904762
grouped_example_5fold,fold_4,0.2,gradient_plus_rho_learned,1890,378.0,0.15608465608465608,0.1693121693121693,0.04525866121092727,0.052459705821857404,0.001600866262860681,28.271356740351273,0.9788359788359788,0.9317460317460318,0.843915343915344,0.4126984126984128,0.010699404761904762
grouped_example_5fold,fold_4,0.2,oracle,1890,378.0,0.5687830687830688,0.3386243386243386,0.08582564637405485,0.07133617630960097,0.0030728674588879727,27.930149126937593,1.0,0.9423280423280423,0.43121693121693117,0.0,0.015490873015873019
grouped_example_5fold,fold_4,0.3,random,1890,567.0,0.10758377425044091,0.13051146384479717,0.0362398393809235,0.04509460394680925,0.0015563974108534797,23.284438234223675,0.9594356261022927,0.9659611992945327,0.8924162257495591,0.2716049382716049,0.011030820105820108
grouped_example_5fold,fold_4,0.3,highest_entropy,1890,567.0,0.08289241622574955,0.14991181657848324,0.029419358627368535,0.04385266766509751,0.001313160064008045,22.40348258655869,0.9435626102292769,0.9911816578483245,0.9171075837742504,0.2962962962962963,0.010695634920634921
grouped_example_5fold,fold_4,0.3,highest_varentropy,1890,567.0,0.1763668430335097,0.13403880070546736,0.053690638271932066,0.042110301538643376,0.0016420724917182476,32.69687455500259,1.0,0.9365079365079365,0.8236331569664903,0.20282186948853614,0.010695634920634921
grouped_example_5fold,fold_4,0.3,lowest_confidence,1890,567.0,0.047619047619047616,0.09700176366843033,0.021113349171531296,0.0332824118447589,0.0013145681146663206,16.061053768134745,0.8624338624338624,0.9885361552028219,0.9523809523809523,0.3315696649029982,0.010695634920634921
grouped_example_5fold,fold_4,0.3,highest_gradient_norm,1890,567.0,0.12169312169312169,0.1728395061728395,0.04076015391185147,0.05480057564902659,0.0016685663515805488,24.428248761723758,0.9294532627865961,0.9315696649029983,0.8783068783068784,0.25749559082892415,0.010695634920634921
grouped_example_5fold,fold_4,0.3,highest_fisher_output_energy,1890,567.0,0.13403880070546736,0.16049382716049382,0.03770302744540549,0.04722397662788377,0.0014533927182330591,25.941390081575744,0.927689594356261,0.96331569664903,0.8659611992945326,0.24514991181657847,0.010869444444444447
grouped_example_5fold,fold_4,0.3,highest_jacobian_norm,1890,567.0,0.10758377425044091,0.1728395061728395,0.037545133836949955,0.04839431617363809,0.001523552111955481,24.643156963473164,0.9365079365079365,0.9691358024691358,0.8924162257495591,0.2716049382716049,0.010695634920634921
grouped_example_5fold,fold_4,0.3,rho_only,1890,567.0,0.15873015873015872,0.1693121693121693,0.045232380695973684,0.04963536692349062,0.0015795751861208602,28.635788339430622,0.9858906525573192,0.9500881834215168,0.8412698412698413,0.2204585537918871,0.010695634920634921
grouped_example_5fold,fold_4,0.3,shuffled_rho,1890,567.0,0.10758377425044091,0.13756613756613756,0.03838291410070251,0.04423571875554212,0.0015090043810519107,25.435919592192434,0.9435626102292769,0.96331569664903,0.8924162257495591,0.2716049382716049,0.01109867724867725
grouped_example_5fold,fold_4,0.3,within_example_shuffled_rho,1890,567.0,0.11816578483245149,0.13756613756613756,0.038107267598887495,0.04333582446629338,0.0014951064181130194,25.487996798905357,0.9611992945326279,0.9611992945326279,0.8818342151675485,0.26102292768959434,0.010608730158730161
grouped_example_5fold,fold_4,0.3,rho_shuffled_within_entropy_bin,1890,567.0,0.13403880070546736,0.1710758377425044,0.037129310103325625,0.048470000990723704,0.0014877548810650172,24.956604462118392,0.9576719576719577,0.9594356261022927,0.8659611992945326,0.24514991181657847,0.010099603174603178
grouped_example_5fold,fold_4,0.3,rho_shuffled_within_varentropy_bin,1890,567.0,0.1164021164021164,0.13580246913580246,0.036541627641480466,0.0394851458599827,0.0014292394157341232,25.56718436337764,0.9453262786596119,0.9691358024691358,0.8835978835978836,0.26278659611992944,0.010301322751322754
grouped_example_5fold,fold_4,0.3,rho_shuffled_within_gradient_bin,1890,567.0,0.12698412698412698,0.1693121693121693,0.03884795879048576,0.04324291639811466,0.0015650769387147406,24.82175657280348,0.9629629629629629,0.9514991181657848,0.873015873015873,0.25220458553791886,0.010690608465608467
grouped_example_5fold,fold_4,0.3,rho_shuffled_within_fisher_bin,1890,567.0,0.1128747795414462,0.13403880070546736,0.03949544556209452,0.048632352359016154,0.0016165806509023497,24.43147240445368,0.9453262786596119,0.9509700176366844,0.8871252204585538,0.26631393298059963,0.010637169312169313
grouped_example_5fold,fold_4,0.3,controls_only_learned,1890,567.0,0.18165784832451498,0.1710758377425044,0.05539459911920674,0.05499045304762342,0.0017467225833827525,31.713449889637303,1.0,0.9042328042328043,0.818342151675485,0.19753086419753085,0.010695634920634921
grouped_example_5fold,fold_4,0.3,controls_plus_rho_learned,1890,567.0,0.19753086419753085,0.16225749559082892,0.05845638080106799,0.0529615947613365,0.0017662347085071206,33.09660970850088,1.0,0.9156966490299825,0.8024691358024691,0.18165784832451498,0.010695634920634921
grouped_example_5fold,fold_4,0.3,gradient_only_learned,1890,567.0,0.12169312169312169,0.1728395061728395,0.04076015391185147,0.05480057564902659,0.0016685663515805488,24.428248761723758,0.9294532627865961,0.9315696649029983,0.8783068783068784,0.25749559082892415,0.010695634920634921
grouped_example_5fold,fold_4,0.3,gradient_plus_rho_learned,1890,567.0,0.15873015873015872,0.1781305114638448,0.0465928277952756,0.051490331485951064,0.0015474691524150629,30.109051106162827,0.9841269841269841,0.9412698412698414,0.8412698412698413,0.2204585537918871,0.010695634920634921
grouped_example_5fold,fold_4,0.3,oracle,1890,567.0,0.37918871252204583,0.2257495590828924,0.0839242052848992,0.07681625174542546,0.0031054543123315327,27.024775393295048,0.9982363315696648,0.9447971781305116,0.6208112874779541,0.0,0.018620899470899472
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,random,2430,122.0,0.09016393442622951,0.12295081967213115,0.03836266966568811,0.04500872871212143,0.0013956633807333417,27.48705038426294,1.0,0.9385245901639344,0.9098360655737705,0.9098360655737705,0.01011004098360656
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,highest_entropy,2430,122.0,0.03278688524590164,0.03278688524590164,0.015859409301635954,0.02049796575977813,0.0013791561575940327,11.499357207890824,0.9918032786885246,0.9344262295081968,0.9672131147540983,0.9672131147540983,0.010880327868852463
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,highest_varentropy,2430,122.0,0.12295081967213115,0.11475409836065574,0.04985175132810803,0.034847477897471876,0.0015429144009577035,32.31012122070059,1.0,0.8811475409836066,0.8770491803278688,0.8770491803278688,0.010880327868852463
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,lowest_confidence,2430,122.0,0.03278688524590164,0.03278688524590164,0.015859409301635954,0.02049796575977813,0.0013791561575940327,11.499357207890824,0.9918032786885246,0.9344262295081968,0.9672131147540983,0.9672131147540983,0.010880327868852463
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,highest_gradient_norm,2430,122.0,0.18032786885245902,0.14754098360655737,0.06866489727236469,0.06722685422515545,0.0036158673925479347,18.989882597431126,1.0,0.8811475409836066,0.819672131147541,0.819672131147541,0.010880327868852463
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,highest_fisher_output_energy,2430,122.0,0.09836065573770492,0.10655737704918032,0.04961018827200164,0.05731122452150377,0.0021201385397541816,23.399503071036893,1.0,0.9672131147540983,0.9016393442622951,0.9016393442622951,0.014902049180327871
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,highest_jacobian_norm,2430,122.0,0.1885245901639344,0.12295081967213115,0.05288041221889202,0.0377526446855468,0.0015161303850384216,34.87853864069344,1.0,0.9631147540983607,0.8114754098360656,0.8114754098360656,0.010880327868852463
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,rho_only,2430,122.0,0.1885245901639344,0.21311475409836064,0.05293200837353571,0.0678450388483311,0.0021645930991609657,24.45356053017682,0.9754098360655737,0.9631147540983607,0.8114754098360656,0.8114754098360656,0.010880327868852463
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,shuffled_rho,2430,122.0,0.07377049180327869,0.09836065573770492,0.03360844035898473,0.03280699791310247,0.0011353093602552357,29.60289198305298,0.9836065573770492,0.9508196721311475,0.9262295081967213,0.9262295081967213,0.007741393442622953
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,within_example_shuffled_rho,2430,122.0,0.13114754098360656,0.09016393442622951,0.04720410851439508,0.05644593115869943,0.0021712919251810404,21.7401022713513,0.9918032786885246,0.9549180327868853,0.8688524590163934,0.8688524590163934,0.010803483606557378
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,rho_shuffled_within_entropy_bin,2430,122.0,0.1885245901639344,0.14754098360655737,0.052625468670682775,0.05730856373839959,0.0019158731371672984,27.468138495063307,0.9836065573770492,0.9344262295081968,0.8114754098360656,0.8114754098360656,0.01076659836065574
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,rho_shuffled_within_varentropy_bin,2430,122.0,0.07377049180327869,0.16393442622950818,0.04469182055057798,0.046262627326596376,0.0024151037048758925,18.50513518750724,0.9426229508196722,0.9647540983606557,0.9262295081967213,0.9262295081967213,0.011680122950819674
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,rho_shuffled_within_gradient_bin,2430,122.0,0.10655737704918032,0.13934426229508196,0.05447890437338686,0.05303715046659583,0.0020146422628579386,27.041477972423735,0.9836065573770492,0.9631147540983607,0.8934426229508197,0.8934426229508197,0.013205327868852462
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,rho_shuffled_within_fisher_bin,2430,122.0,0.14754098360655737,0.13114754098360656,0.040575234860520976,0.04819832582419691,0.0015115000666444244,26.84434870757182,0.9918032786885246,0.9590163934426229,0.8524590163934427,0.8524590163934427,0.009479918032786886
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,controls_only_learned,2430,122.0,0.10655737704918032,0.23770491803278687,0.05141309784991233,0.0744180042678257,0.0024125855736527456,21.310372743409456,1.0,0.878688524590164,0.8934426229508197,0.8934426229508197,0.010880327868852463
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,controls_plus_rho_learned,2430,122.0,0.18032786885245902,0.2786885245901639,0.06276830824683986,0.09778936987866745,0.002738300428496841,22.922360013395544,1.0,0.8688524590163934,0.819672131147541,0.819672131147541,0.010880327868852463
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,gradient_only_learned,2430,122.0,0.18032786885245902,0.14754098360655737,0.06866489727236469,0.06722685422515545,0.0036158673925479347,18.989882597431126,1.0,0.8811475409836066,0.819672131147541,0.819672131147541,0.010880327868852463
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,gradient_plus_rho_learned,2430,122.0,0.19672131147540983,0.1721311475409836,0.06257014103759335,0.06932951195608796,0.0026398459287429146,23.702194266840806,0.9754098360655737,0.9426229508196722,0.8032786885245902,0.8032786885245902,0.010880327868852463
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.05,oracle,2430,122.0,1.0,0.5901639344262295,0.021990017674364433,0.01740320860354786,9.48161575975899e-05,231.9226831326836,1.0,1.0,0.0,0.0,0.0007940573770491804
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,random,2430,243.0,0.09876543209876543,0.10699588477366255,0.04571107425210106,0.04914042081781161,0.0018833771913857656,24.270801654164355,0.9876543209876543,0.948559670781893,0.9012345679012346,0.9012345679012346,0.010589814814814818
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,highest_entropy,2430,243.0,0.05761316872427984,0.102880658436214,0.022761804414457167,0.03296307325238776,0.001348693419652296,16.87692998481845,0.9876543209876543,0.9403292181069959,0.9423868312757202,0.9423868312757202,0.01072962962962963
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,highest_varentropy,2430,243.0,0.14814814814814814,0.09876543209876543,0.05029102986043703,0.034337364718019445,0.0014739856897029433,34.119076061432,1.0,0.9053497942386831,0.8518518518518519,0.8518518518518519,0.01072962962962963
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,lowest_confidence,2430,243.0,0.0411522633744856,0.07407407407407407,0.018924674854754894,0.02620355621427801,0.0013588940738931377,13.926526885599705,0.9876543209876543,0.948559670781893,0.9588477366255144,0.9588477366255144,0.01072962962962963
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,highest_gradient_norm,2430,243.0,0.17695473251028807,0.11934156378600823,0.058982135517431124,0.0505558094172585,0.0025802950700435675,22.85867852951997,1.0,0.9403292181069959,0.823045267489712,0.823045267489712,0.01072962962962963
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,highest_fisher_output_energy,2430,243.0,0.12757201646090535,0.10699588477366255,0.04621683147078642,0.048021751332957135,0.001765323324860417,26.180377735869293,1.0,0.9691358024691358,0.8724279835390947,0.8724279835390947,0.011797222222222225
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,highest_jacobian_norm,2430,243.0,0.12757201646090535,0.102880658436214,0.04018436677231147,0.03397072421863399,0.0014917471138590648,26.937787510348723,0.9917695473251029,0.9526748971193416,0.8724279835390947,0.8724279835390947,0.01072962962962963
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,rho_only,2430,243.0,0.18106995884773663,0.1934156378600823,0.053113648041732374,0.06379542421914855,0.002155591672262473,24.639939337854827,0.9794238683127572,0.9526748971193416,0.8189300411522633,0.8189300411522633,0.01072962962962963
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,shuffled_rho,2430,243.0,0.10699588477366255,0.12345679012345678,0.04372666136000697,0.04361821823784896,0.0014946925429556068,29.254619330301747,0.9835390946502057,0.9609053497942387,0.8930041152263375,0.8930041152263375,0.010208333333333335
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,within_example_shuffled_rho,2430,243.0,0.14814814814814814,0.12345679012345678,0.05037860918667213,0.06354735318650377,0.0022545169060039414,22.34563380408027,0.9958847736625515,0.9567901234567902,0.8518518518518519,0.8518518518518519,0.010567592592592595
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,rho_shuffled_within_entropy_bin,2430,243.0,0.1646090534979424,0.12345679012345678,0.06263319425654866,0.07071834823154147,0.003009682669327121,20.810564148462753,0.9876543209876543,0.9382716049382716,0.8353909465020576,0.8353909465020576,0.012018209876543213
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,rho_shuffled_within_varentropy_bin,2430,243.0,0.09053497942386832,0.1522633744855967,0.03997296639710212,0.04337024941390485,0.0019794621489944517,20.19385236409194,0.9588477366255144,0.9555555555555555,0.9094650205761317,0.9094650205761317,0.010802777777777781
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,rho_shuffled_within_gradient_bin,2430,243.0,0.12345679012345678,0.13580246913580246,0.050813601183144284,0.04818331218076349,0.0018496387755542111,27.47217557002118,0.9917695473251029,0.9547325102880658,0.8765432098765432,0.8765432098765432,0.011774691358024694
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,rho_shuffled_within_fisher_bin,2430,243.0,0.16049382716049382,0.1728395061728395,0.03847474506492648,0.044678238387524855,0.001453284732228443,26.47433377073324,0.9917695473251029,0.959670781893004,0.8395061728395061,0.8395061728395061,0.009587962962962965
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,controls_only_learned,2430,243.0,0.13580246913580246,0.23868312757201646,0.0641780114153995,0.09275611840376875,0.003416077704114888,18.78704671679245,1.0,0.8732510288065843,0.8641975308641976,0.8641975308641976,0.01072962962962963
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,controls_plus_rho_learned,2430,243.0,0.1934156378600823,0.2674897119341564,0.06258085485416404,0.09479938052219401,0.00269222369081985,23.245042775441362,1.0,0.9012345679012346,0.8065843621399177,0.8065843621399177,0.01072962962962963
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,gradient_only_learned,2430,243.0,0.17695473251028807,0.11934156378600823,0.058982135517431124,0.0505558094172585,0.0025802950700435675,22.85867852951997,1.0,0.9403292181069959,0.823045267489712,0.823045267489712,0.01072962962962963
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,gradient_plus_rho_learned,2430,243.0,0.1934156378600823,0.2139917695473251,0.05866902439357652,0.07070252608458258,0.002231917004448703,26.286382637273793,0.9876543209876543,0.9382716049382716,0.8065843621399177,0.8065843621399177,0.01072962962962963
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.1,oracle,2430,243.0,1.0,0.5967078189300411,0.018727781033728557,0.017410025531273358,8.9799736370529e-05,208.55051240300466,1.0,1.0,0.0,0.0,0.0007330246913580248
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.2,random,2430,486.0,0.11522633744855967,0.12757201646090535,0.04569314252499929,0.05248725029954424,0.001971451035343496,23.17741689031498,0.98559670781893,0.948559670781893,0.8847736625514403,0.5349794238683128,0.01096064814814815
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.2,highest_entropy,2430,486.0,0.09465020576131687,0.1440329218106996,0.028953812179972206,0.042836314499638234,0.0013652218779918567,21.20813667486869,0.9938271604938271,0.9629629629629629,0.9053497942386831,0.5555555555555556,0.010705401234567903
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.2,highest_varentropy,2430,486.0,0.1440329218106996,0.11522633744855967,0.048746806772097244,0.03867858206203513,0.001548990338752344,31.470052170474506,1.0,0.918724279835391,0.8559670781893004,0.5061728395061729,0.010705401234567903
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.2,lowest_confidence,2430,486.0,0.053497942386831275,0.09259259259259259,0.022017801268121737,0.03116581862018218,0.0013815581009031257,15.936934721550026,0.9629629629629629,0.9711934156378601,0.9465020576131687,0.5967078189300412,0.010705401234567903
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.2,highest_gradient_norm,2430,486.0,0.14814814814814814,0.15020576131687244,0.05817463169151593,0.06147371429701522,0.002728890643925492,21.31805164894116,0.9691358024691358,0.9495884773662552,0.8518518518518519,0.5020576131687243,0.010705401234567903
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.2,highest_fisher_output_energy,2430,486.0,0.12551440329218108,0.11522633744855967,0.04317974236829001,0.043381395376202905,0.0017166430813080902,25.153593567852695,0.9876543209876543,0.9578189300411523,0.8744855967078189,0.5246913580246914,0.011708333333333334
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.2,highest_jacobian_norm,2430,486.0,0.11934156378600823,0.11934156378600823,0.036997193231339764,0.03934743000313181,0.001442101529361609,25.655054431373998,0.9753086419753086,0.9722222222222222,0.8806584362139918,0.5308641975308642,0.010705401234567903
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.2,rho_only,2430,486.0,0.19135802469135801,0.1831275720164609,0.056745950260322836,0.061572000438832805,0.0021341860841353217,26.58903583063789,0.9876543209876543,0.9495884773662552,0.808641975308642,0.4588477366255145,0.010705401234567903
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.2,shuffled_rho,2430,486.0,0.12962962962962962,0.1522633744855967,0.04341411792017583,0.04208628692809125,0.0017215324079903895,25.2182983710744,0.98559670781893,0.9495884773662552,0.8703703703703703,0.5205761316872428,0.010624228395061731
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.2,within_example_shuffled_rho,2430,486.0,0.13991769547325103,0.12962962962962962,0.0482792258053508,0.05730455796553191,0.002053317311138856,23.5127934408604,0.9958847736625515,0.948559670781893,0.8600823045267489,0.5102880658436214,0.010628240740740744
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.2,rho_shuffled_within_entropy_bin,2430,486.0,0.15637860082304528,0.1419753086419753,0.055486460805373436,0.06014871970587168,0.0024667328715271756,22.49390740515056,0.9917695473251029,0.942798353909465,0.8436213991769548,0.4938271604938272,0.011824074074074075
leave_one_model_out,Qwen__Qwen2.5-0.5B,0.2,rho_shuffled_within_varentropy_bin,2430,486.0,0.13786008230452676,0.16049382716049382,0.040369146498919595,0.04026127504543945,0.0018856589925840212,21.408508461861153,0.9753086419753086,0.9572016460905349,0.8621399176954733,0.5123456790123457,0.009611111111111114
