model,prompt_id,task,topic,layer,subspace_family,subspace_k,top_k_output,direction,sign,epsilon,rho,abs_delta_entropy,abs_delta_varentropy,directional_success,selected_top1_changed,top5_jaccard,full_vocab_top5_jaccard,full_vocab_top10_jaccard,selected_kl_before_after,candidate_set_kl,candidate_mass_retention_ratio,cluster_distribution_l1,embedding_centroid_delta_norm
distilbert-base-uncased,5,factual_simple,capital,4,state_pca,8,256,accessible_ls,increase,0.05,0.0922571915028365,0.0076816954735257,0.0210497250580918,1,0,1.0,1.0,1.0,0.0012723837732818,0.0012723838531909,0.9817334137837144,0.0128940828444944,0.0059489641448793
distilbert-base-uncased,5,factual_simple,capital,4,state_pca,8,256,accessible_ls,decrease,0.05,0.0922571915028365,0.0099946359378497,0.0258925751599123,1,0,1.0,1.0,1.0,0.0012267853307647,0.0012267851517967,1.01629965609144,0.0126816384920595,0.0058569311012388
distilbert-base-uncased,5,factual_simple,capital,4,state_pca,8,256,grad_orthogonal_control,increase,0.05,0.0922571915028365,0.001226132638421,0.0069366874161847,0,0,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.0012726251249286,0.0012726252182007,0.9886234131185913,0.0068284133562505,0.0053867369036595
distilbert-base-uncased,5,factual_simple,capital,4,state_pca,8,256,grad_orthogonal_control,decrease,0.05,0.0922571915028365,0.0011840081132614,0.0013809839089158,1,0,1.0,1.0,1.0,0.0012255754391674,0.001225575603756,1.0086272401120022,0.0067980454645378,0.0052909123762411
distilbert-base-uncased,5,factual_simple,capital,4,state_pca,8,256,random_control,increase,0.05,0.0922571915028365,0.0037163986833466,0.0120825220395134,1,0,1.0,1.0,1.0,0.0012406867752053,0.0012406868408048,1.0001049889555813,0.0135984807676417,0.0057212899520281
distilbert-base-uncased,5,factual_simple,capital,4,state_pca,8,256,random_control,decrease,0.05,0.0922571915028365,0.0060291031294577,0.0167912118294542,1,0,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.0012575188817642,0.0012575189077513,0.9977513810203816,0.0137752777759294,0.0057657843640783
distilbert-base-uncased,5,factual_simple,capital,4,delta_pca,8,256,accessible_ls,increase,0.05,0.0436326925852657,0.0050616744040929,0.0158998079281033,1,0,1.0,1.0,1.0,0.0012543128624864,0.0012543128103331,0.9834001532600518,0.0024198138254048,0.0048304511271455
distilbert-base-uncased,5,factual_simple,capital,4,delta_pca,8,256,accessible_ls,decrease,0.05,0.0436326925852657,0.0071054432810706,0.0194189235447533,1,0,1.0,1.0,1.0,0.0012443561267312,0.0012443561627447,1.0152564632440888,0.0021776853942613,0.0047833212585157
distilbert-base-uncased,5,factual_simple,capital,4,delta_pca,8,256,grad_orthogonal_control,increase,0.05,0.0436326925852657,0.0011018828419562,0.0017651578070508,0,0,1.0,1.0,0.8181818181818182,0.0012539243262279,0.0012539241131976,1.0043700031085645,0.0017503238040439,0.0045581424285778
distilbert-base-uncased,5,factual_simple,capital,4,delta_pca,8,256,grad_orthogonal_control,decrease,0.05,0.0436326925852657,0.0011043747675572,0.0024887443209777,1,0,1.0,1.0,1.0,0.0012451594568819,0.0012451596107145,0.9940597783960304,0.0013453280881995,0.0045839834881972
distilbert-base-uncased,5,factual_simple,capital,4,delta_pca,8,256,random_control,increase,0.05,0.0436326925852657,0.0002031101313111,0.0009636492416018,1,0,1.0,1.0,0.8181818181818182,0.0012666626423875,0.0012666626624591,0.9979827490707136,0.0080362145451753,0.0061035640333354
distilbert-base-uncased,5,factual_simple,capital,4,delta_pca,8,256,random_control,decrease,0.05,0.0436326925852657,0.0021637362566053,0.0036898972631843,1,0,1.0,1.0,1.0,0.0012335594014232,0.0012335592669109,1.0018075733306653,0.0071178107273616,0.0058047643029349
distilbert-base-uncased,5,factual_simple,capital,4,random,8,256,accessible_ls,increase,0.05,0.1022736355444113,0.0081968231266422,0.0221825451760199,1,0,1.0,1.0,0.8181818181818182,0.0012495806399105,0.0012495801359525,0.9870293357866896,0.0107513821602011,0.00533824264647
distilbert-base-uncased,5,factual_simple,capital,4,random,8,256,accessible_ls,decrease,0.05,0.1022736355444113,0.0104551940359041,0.0265118136597015,1,0,1.0,1.0,1.0,0.0012492981258532,0.001249297989372,1.0118129528748885,0.0104563069051056,0.0053185276772507
distilbert-base-uncased,5,factual_simple,capital,4,random,8,256,grad_orthogonal_control,increase,0.05,0.1022736355444113,0.0010368703810987,0.0018575697680033,0,0,1.0,1.0,1.0,0.0012528277224853,0.0012528278095348,1.0016728022348922,0.0035298566760044,0.004810088987505
distilbert-base-uncased,5,factual_simple,capital,4,random,8,256,grad_orthogonal_control,decrease,0.05,0.1022736355444113,0.0010385682548719,0.0015734683246865,1,0,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.001245321719185,0.001245321881955,0.9966981318385344,0.003474079429637,0.0048695825489622
distilbert-base-uncased,5,factual_simple,capital,4,random,8,256,random_control,increase,0.05,0.1022736355444113,0.0004461551278094,0.000625858175797,0,0,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.0012471976975571,0.0012471973888093,1.002393613522997,0.0035825574190494,0.0054366559294495
distilbert-base-uncased,5,factual_simple,capital,4,random,8,256,random_control,decrease,0.05,0.1022736355444113,0.0020311666115206,0.0058084630679426,1,0,1.0,1.0,1.0,0.0012512068201401,0.0012512069531102,0.9967817907251584,0.0036058534360786,0.005448161305037
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,16,accessible_ls,increase,0.05,0.7758586482862476,0.0303858279015467,0.0676571638780093,1,0,1.0,1.0,0.6666666666666666,0.0012675606396429,0.0012675595319515,0.9544170008759804,0.0278617347764039,0.021133445106915
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,16,accessible_ls,decrease,0.05,0.7758586482862476,0.0325008432082549,0.070925286665477,1,0,1.0,1.0,0.8181818181818182,0.0012310530355034,0.0012310530796614,1.044576103520878,0.0283987071387884,0.0212805861228292
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,16,grad_orthogonal_control,increase,0.05,0.7758586482862476,0.0005328173962322,0.0003686845373791,0,0,1.0,1.0,0.8181818181818182,0.0012322363247747,0.0012322361096924,1.0802374857241042,0.0152591047648583,0.0116491769537662
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,16,grad_orthogonal_control,decrease,0.05,0.7758586482862476,0.0003959466728948,0.0004673921235803,1,0,1.0,1.0,0.6666666666666666,0.0012638008043093,0.0012637999561409,0.91447036938193,0.0159157516964794,0.0117918759974646
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,16,random_control,increase,0.05,0.7758586482862476,0.0192432196400442,0.0492825127155887,1,0,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.0013149653935565,0.0013149647615338,0.978506809629035,0.0271448050147503,0.0186988137707641
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,16,random_control,decrease,0.05,0.7758586482862476,0.0205372632619349,0.0504700017166186,1,0,1.0,1.0,0.6666666666666666,0.0011865299776202,0.0011865298661673,1.0172760457114456,0.0245528064401228,0.0173444012204149
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,16,accessible_ls,increase,0.05,0.8987458537326957,0.0323978854730997,0.0744762455968688,1,0,1.0,1.0,0.8181818181818182,0.0012513221601137,0.0012513210003161,0.9667044647466444,0.0280348017975429,0.020608467090572
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,16,accessible_ls,decrease,0.05,0.8987458537326957,0.0353236511069017,0.0798098931421659,1,0,1.0,1.0,1.0,0.0012466694450037,0.0012466692469081,1.0318067943345577,0.0286171497781198,0.0210680688159995
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,16,grad_orthogonal_control,increase,0.05,0.8987458537326957,0.0014877500974419,0.0082322486585756,0,0,1.0,1.0,0.8181818181818182,0.0012481836787169,0.0012481846347556,0.9860324409136284,0.0344048602988719,0.0199763755308769
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,16,grad_orthogonal_control,decrease,0.05,0.8987458537326957,0.0015265317976087,0.0007128656568219,1,0,1.0,1.0,0.8181818181818182,0.0012507845008768,0.0012507843649157,1.0133236600437034,0.0356068859605586,0.0204723422118899
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,16,random_control,increase,0.05,0.8987458537326957,0.0018443927469862,0.0032052352639158,1,0,1.0,1.0,0.8181818181818182,0.0012448697586413,0.0012448682937751,1.0045699210104184,0.0283769167003655,0.01868038939452
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,16,random_control,decrease,0.05,0.8987458537326957,0.0044355089907681,0.0086518336230925,1,0,1.0,1.0,0.8181818181818182,0.0012537425303608,0.001253743247032,0.994718095604558,0.0289286510887114,0.018565015892895
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,16,accessible_ls,increase,0.05,0.6201038963294703,0.0268491760497844,0.0634454932942443,1,0,1.0,1.0,0.8181818181818182,0.0012527540894921,0.0012527530499049,0.9809717478188216,0.014600186301117,0.0189386184165608
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,16,accessible_ls,decrease,0.05,0.6201038963294703,0.0294036234161385,0.068130647124557,1,0,1.0,1.0,0.8181818181818182,0.0012460025543205,0.0012460021523702,1.0166061760740448,0.0162854004406302,0.0194410882982321
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,16,grad_orthogonal_control,increase,0.05,0.6201038963294703,0.0003285348910817,0.0055556856135646,0,0,1.0,1.0,0.8181818181818182,0.0012314627393829,0.0012314634458429,0.9861285775294344,0.0129859184671004,0.0146281543466824
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,16,grad_orthogonal_control,decrease,0.05,0.6201038963294703,0.0003915990144305,0.0046995593512237,1,0,1.0,1.0,0.6666666666666666,0.0012680208668377,0.0012680211673112,1.0076307954388246,0.0117906021867696,0.0148338578933858
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,16,random_control,increase,0.05,0.6201038963294703,0.0010532347102278,0.006329100458194,0,0,1.0,1.0,0.8181818181818182,0.0012509478039637,0.0012509476203261,1.0466896296431676,0.0167404323615509,0.0126268634202486
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,16,random_control,decrease,0.05,0.6201038963294703,0.0011802701148542,0.0089648267879808,1,0,1.0,1.0,0.6666666666666666,0.001245471732982,0.0012454724185542,0.9426570906494116,0.0134914091044106,0.0123172290137163
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,32,accessible_ls,increase,0.05,0.6009416825922994,0.0300375364860108,0.0780166986383317,1,0,1.0,1.0,0.6666666666666666,0.0012640046133771,0.0012640048647929,0.9526662650968252,0.0324799452162788,0.0190076669641692
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,32,accessible_ls,decrease,0.05,0.6009416825922994,0.0327257265126812,0.0837588574561041,1,0,1.0,1.0,0.8181818181818182,0.0012353105218578,0.0012353105397672,1.0479450028654431,0.0329247924415754,0.0193257375436395
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,32,grad_orthogonal_control,increase,0.05,0.6009416825922994,0.0010329730161826,0.0022906000528757,0,0,1.0,1.0,0.8181818181818182,0.0012810635043839,0.0012810630043971,0.9930229216179588,0.0121959688517037,0.0123302041565941
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,32,grad_orthogonal_control,decrease,0.05,0.6009416825922994,0.0009502690375535,0.0004143240134616,1,0,1.0,1.0,0.8181818181818182,0.0012189608134112,0.0012189611195699,1.0046818647165396,0.0121146184547651,0.0119142451964242
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,32,random_control,increase,0.05,0.6009416825922994,0.0134748765965939,0.0348111983254266,1,0,1.0,1.0,0.8181818181818182,0.0012510068165615,0.0012510067438115,0.9930219014063488,0.0149976518826798,0.010261776849319
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,32,random_control,decrease,0.05,0.6009416825922994,0.014354485000064,0.0335672782237075,1,0,1.0,1.0,1.0,0.0012464531575782,0.0012464528226824,1.0031382390745027,0.0153054426254705,0.0101731166613678
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,32,accessible_ls,increase,0.05,0.7191482779108447,0.0325062207665958,0.0847467641617081,1,0,1.0,1.0,0.8181818181818182,0.0012356348513469,0.0012356350500179,0.974328595825127,0.029878070829868,0.018356160427147
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,32,accessible_ls,decrease,0.05,0.7191482779108447,0.0362198799241935,0.0932043574053593,1,0,1.0,1.0,0.8181818181818182,0.0012632563538496,0.0012632566942943,1.0264081401462868,0.030432621055942,0.0190383683146317
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,32,grad_orthogonal_control,increase,0.05,0.7191482779108447,0.0018638467313714,0.0036404150483007,0,0,1.0,1.0,1.0,0.0012486350092214,0.0012486347746706,0.992434485184002,0.0217257767404087,0.0184335657428292
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,32,grad_orthogonal_control,decrease,0.05,0.7191482779108447,0.0018404948874506,0.0146797235174104,1,0,1.0,1.0,0.8181818181818182,0.0012499075890334,0.0012499071903235,1.007278393358195,0.0215001154878322,0.0182692795172035
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,32,random_control,increase,0.05,0.7191482779108447,0.0187281869502866,0.0482731446253945,1,0,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.0012586379236284,0.0012586384702008,0.995640852394338,0.0236195415810934,0.0140934283722247
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,32,random_control,decrease,0.05,0.7191482779108447,0.0204648239271794,0.0497280362196818,1,0,1.0,1.0,0.8181818181818182,0.0012392089126225,0.0012392089474413,1.002440702635329,0.0230188038881207,0.0138768585056164
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,32,accessible_ls,increase,0.05,0.5675884855825559,0.0288720704623353,0.074434836322442,1,0,1.0,1.0,1.0,0.0012412803088023,0.0012412805536659,0.9742271821576746,0.0222326357810963,0.017239778644181
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,32,accessible_ls,decrease,0.05,0.5675884855825559,0.0321888334416642,0.082143125774905,1,0,1.0,1.0,0.6666666666666666,0.0012576957617647,0.0012576958238735,1.0256530720095136,0.0228763571128065,0.0181305574936935
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,32,grad_orthogonal_control,increase,0.05,0.5675884855825559,0.0006924221004038,0.0012594995083626,0,0,1.0,1.0,0.6666666666666666,0.001271114685385,0.0012711136165202,1.011161428574933,0.0177613148646204,0.01046875039615
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,32,grad_orthogonal_control,decrease,0.05,0.5675884855825559,0.0006490960227161,0.0011970655311669,1,0,1.0,1.0,0.8181818181818182,0.0012290934690125,0.001229093165423,0.9868968426345094,0.0163338198017561,0.0100321469998435
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,32,random_control,increase,0.05,0.5675884855825559,0.0015566307676571,0.0056455622863722,1,0,1.0,1.0,0.6666666666666666,0.0012631136409565,0.0012631136912024,1.003663636041033,0.0183547042487228,0.0110328808458895
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,32,random_control,decrease,0.05,0.5675884855825559,0.0023788851526496,0.0041082387092401,1,0,1.0,1.0,0.8181818181818182,0.001236416515827,0.0012364157447546,0.9936345037274228,0.0174559678482287,0.0107114762194471
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,64,accessible_ls,increase,0.05,0.6094852714694783,0.0347678359841236,0.090540721498231,1,0,1.0,1.0,0.8181818181818182,0.0012627982339135,0.0012627988878604,0.9545843797198535,0.0211536937174292,0.0147173742162601
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,64,accessible_ls,decrease,0.05,0.6094852714694783,0.0373377990230316,0.0955791067854818,1,0,1.0,1.0,0.8181818181818182,0.0012369097019258,0.0012369102242975,1.045423349122714,0.0210808000517444,0.0150713630170563
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,64,grad_orthogonal_control,increase,0.05,0.6094852714694783,0.0005067586520106,0.0068976153121095,0,0,1.0,1.0,0.6666666666666666,0.001215696738682,0.0012156960550783,1.017293370459525,0.0101332352947582,0.0085634897558591
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,64,grad_orthogonal_control,decrease,0.05,0.6094852714694783,0.0005947754179054,0.0071726234683375,1,0,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.0012842294151026,0.0012842288659112,0.9793734891064928,0.0117974137109932,0.0092199175594822
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,64,random_control,increase,0.05,0.6094852714694783,0.0001608198501368,0.015349006457875,0,0,1.0,1.0,0.8181818181818182,0.0012539274422075,0.0012539261295576,1.004670431981911,0.0182609679349295,0.0110409270412182
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,64,random_control,decrease,0.05,0.6094852714694783,0.001924430527445,0.011934928378611,1,0,1.0,1.0,0.8181818181818182,0.0012448981895654,0.0012448981673062,0.9939227309013569,0.0177714795271167,0.0108838109158272
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,64,accessible_ls,increase,0.05,0.5665134279840169,0.0327935024923951,0.0953174422624724,1,0,1.0,1.0,0.8181818181818182,0.0012356430920324,0.0012356434420046,0.9752375854902116,0.0203915303323578,0.0160921156799127
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,64,accessible_ls,decrease,0.05,0.5665134279840169,0.0368060022720948,0.1060579048926008,1,0,1.0,1.0,0.8181818181818182,0.0012636016081821,0.0012636018582696,1.0255232007502704,0.0214283751536153,0.0168759558759733
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,64,grad_orthogonal_control,increase,0.05,0.5665134279840169,0.000675334552143,0.0113513616976945,0,0,1.0,1.0,0.8181818181818182,0.0012598079246656,0.0012598079503037,1.007973600722038,0.0102968129931795,0.0097079479393936
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,64,grad_orthogonal_control,decrease,0.05,0.5665134279840169,0.0006197842900297,0.0119688479231222,1,0,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.0012394548412912,0.0012394550585286,0.9899634417930296,0.0104420037298691,0.0093235920025624
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,64,random_control,increase,0.05,0.5665134279840169,0.0169808607554737,0.0447307722817376,1,0,1.0,1.0,0.8181818181818182,0.0012535197238764,0.0012535195821378,0.9837371753396738,0.0154239494437639,0.0127739475394044
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,64,random_control,decrease,0.05,0.5665134279840169,0.0192178530947164,0.0494985024103917,1,0,1.0,1.0,0.6666666666666666,0.0012456049089216,0.0012456048880778,1.0155938323989686,0.0161802507566075,0.0130411819852389
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,64,accessible_ls,increase,0.05,0.5539051531683495,0.0328299674095715,0.0876361389331616,1,0,1.0,1.0,1.0,0.0012473800833206,0.0012473796950592,0.983423804465814,0.0243643668428526,0.0128988564318928
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,64,accessible_ls,decrease,0.05,0.5539051531683495,0.0359438072055509,0.0946838830750295,1,0,1.0,1.0,0.6666666666666666,0.0012514979145484,0.0012514976247365,1.0160976378398354,0.024482146734321,0.01356756463408
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,64,grad_orthogonal_control,increase,0.05,0.5539051531683495,0.0007438411585636,0.0140468947593176,0,0,1.0,1.0,0.6666666666666666,0.0012629149057438,0.0012629147665711,1.0053232460911317,0.0085916531335131,0.0077919261548205
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,64,grad_orthogonal_control,decrease,0.05,0.5539051531683495,0.0006849695908375,0.0143345270199717,1,0,1.0,1.0,0.8181818181818182,0.0012364303201827,0.0012364295537882,0.9936128111616748,0.0085827582640572,0.0075117010215506
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,64,random_control,increase,0.05,0.5539051531683495,0.0055605246574921,0.0038027689972757,1,0,1.0,1.0,0.8181818181818182,0.0012559096415174,0.0012559096046795,0.988263264729368,0.010067973788297,0.0088951383567225
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,64,random_control,decrease,0.05,0.5539051531683495,0.006401950938784,0.0033126915076773,1,0,1.0,1.0,0.6666666666666666,0.0012438888602287,0.0012438885256508,1.0087062889258382,0.0086998667213191,0.0088152152295442
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,128,accessible_ls,increase,0.05,0.6178594146601294,0.0396118991061378,0.1071674665286184,1,0,1.0,1.0,0.8181818181818182,0.0012670498553351,0.0012670500446555,0.9668601889183542,0.012189205477326,0.0124479882968516
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,128,accessible_ls,decrease,0.05,0.6178594146601294,0.0421420623167696,0.1122734938148202,1,0,1.0,1.0,0.8181818181818182,0.0012325638712515,0.0012325639921489,1.0326378951182105,0.0129003964337235,0.012763593872869
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,128,grad_orthogonal_control,increase,0.05,0.6178594146601294,0.0010435049345076,0.0124161837364518,0,0,1.0,1.0,1.0,0.0012496194111733,0.0012496195176206,1.000705561945671,0.0112007370653799,0.0095370962282265
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,128,grad_orthogonal_control,decrease,0.05,0.6178594146601294,0.0010442419902076,0.0159375713576335,1,0,1.0,1.0,0.6666666666666666,0.0012495872488242,0.0012495873004871,0.998324115400588,0.0109807898566765,0.0095780323417563
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,128,random_control,increase,0.05,0.6178594146601294,0.0036559832062259,0.0066014497186912,1,0,0.6666666666666666,0.6666666666666666,0.8181818181818182,0.0012551783983563,0.0012551779401712,0.985528324544232,0.0086871188924425,0.0073707741672739
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,128,random_control,decrease,0.05,0.6178594146601294,0.004693958819395,0.0071128434199458,1,0,1.0,1.0,0.8181818181818182,0.0012433269720673,0.0012433269809455,1.0127502341617725,0.0094019097846283,0.0075444931918105
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,128,accessible_ls,increase,0.05,0.5075794350987971,0.03511415289561,0.1053567494081817,1,0,1.0,1.0,0.8181818181818182,0.0012373335785818,0.0012373335368057,0.9823682632936336,0.0238530811400544,0.0138392350516634
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,128,accessible_ls,decrease,0.05,0.5075794350987971,0.0390785304136223,0.1164618822926761,1,0,1.0,1.0,0.8181818181818182,0.0012620114795422,0.0012620113721409,1.0180196711717582,0.024779981937956,0.0145784947192027
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,128,grad_orthogonal_control,increase,0.05,0.5075794350987971,0.0006228165435651,0.0138186065004597,0,0,0.6666666666666666,0.6666666666666666,1.0,0.0012544929536545,0.0012544930576001,0.997740783090558,0.0079611597526708,0.0079084808591406
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,128,grad_orthogonal_control,decrease,0.05,0.5075794350987971,0.0006133529792258,0.0143038237595245,1,0,1.0,1.0,0.8181818181818182,0.0012444669170289,0.0012444669801181,1.0010156780807418,0.0077797396673571,0.0077670514905334
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,128,random_control,increase,0.05,0.5075794350987971,0.0042500625355188,0.0199752295097062,1,0,1.0,1.0,0.8181818181818182,0.0012432055542851,0.0012432057677951,0.9960952444163104,0.0101719112883824,0.0087053016884163
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,128,random_control,decrease,0.05,0.5075794350987971,0.0058381528725899,0.0221982852893862,1,0,1.0,1.0,0.8181818181818182,0.0012552877201739,0.0012552872418091,1.002386583534313,0.0096594110361195,0.0089753496458272
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,128,accessible_ls,increase,0.05,0.3994107336928871,0.0313822364697395,0.0936709598281245,1,0,1.0,1.0,1.0,0.0012471280135106,0.0012471285331433,0.9871088036143274,0.0113904027780696,0.0109261671164243
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,128,accessible_ls,decrease,0.05,0.3994107336928871,0.0343859124582754,0.1008523094303728,1,0,1.0,1.0,0.6666666666666666,0.0012518747947079,0.0012518751649754,1.0125130195633465,0.0123137202191651,0.0114627458020539
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,128,grad_orthogonal_control,increase,0.05,0.3994107336928871,0.0003665114144251,0.0014732156192291,0,0,1.0,1.0,0.6666666666666666,0.0012509981921771,0.0012509981366688,1.0007351037757553,0.0084598374478117,0.0062879933808037
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,128,grad_orthogonal_control,decrease,0.05,0.3994107336928871,0.0003702406399295,0.0005768625285391,1,0,1.0,1.0,0.8181818181818182,0.0012482447406633,0.0012482445144053,0.9975882545903114,0.0088115253086764,0.0062665852064676
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,128,random_control,increase,0.05,0.3994107336928871,0.0141935326362538,0.0332216988482914,1,0,1.0,1.0,1.0,0.0012580932518747,0.001258092723729,0.99229790750333,0.0098749802904084,0.0066550170791417
distilbert-base-uncased,6,ambiguous_open,open,4,random,8,128,random_control,decrease,0.05,0.3994107336928871,0.0155597891449534,0.0330786637196791,1,0,1.0,1.0,0.8181818181818182,0.0012411457917558,0.0012411460693764,1.0063648458863566,0.0098945320278419,0.0066803089729053
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,256,accessible_ls,increase,0.05,0.5649900029740398,0.0428754240613971,0.1237104716646044,1,0,1.0,1.0,0.8181818181818182,0.0012670658102037,0.0012670663662603,0.9759554379770974,0.0134812825372753,0.0112825475319433
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,256,accessible_ls,decrease,0.05,0.5649900029740398,0.0455062523025571,0.1295961949334623,1,0,1.0,1.0,0.8181818181818182,0.0012326383089396,0.0012326381752523,1.0234464455802426,0.0137374515183311,0.0116200771908629
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,256,grad_orthogonal_control,increase,0.05,0.5649900029740398,0.0007282354327262,0.0028425189734004,0,0,1.0,1.0,0.8181818181818182,0.0012791032380589,0.0012791030135923,1.0041117897541645,0.0055316294966569,0.0062979530731811
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,256,grad_orthogonal_control,decrease,0.05,0.5649900029740398,0.0006164488930693,0.0035928290579394,1,0,1.0,1.0,0.6666666666666666,0.0012215661882959,0.0012215658089147,0.994808725395916,0.0055587888552197,0.0058432491220724
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,256,random_control,increase,0.05,0.5649900029740398,0.0215251638557614,0.0838205397074562,1,0,1.0,1.0,0.6666666666666666,0.0012454543343388,0.0012454543837818,0.9928423888918652,0.0153212770144312,0.0118477404979475
distilbert-base-uncased,6,ambiguous_open,open,4,state_pca,8,256,random_control,decrease,0.05,0.5649900029740398,0.0252148332738872,0.0952395930026523,1,0,1.0,1.0,0.8181818181818182,0.0012538817655366,0.0012538816311366,1.0072318977771642,0.0159946019699122,0.0123876798746905
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,256,accessible_ls,increase,0.05,0.4251485336890011,0.036217590545851,0.1187201406451179,1,0,1.0,1.0,0.8181818181818182,0.0012355357011636,0.0012355352631543,0.9869813641137452,0.0173280583222431,0.0129203564393071
distilbert-base-uncased,6,ambiguous_open,open,4,delta_pca,8,256,accessible_ls,decrease,0.05,0.4251485336890011,0.0405690168502781,0.1325674938452661,1,0,1.0,1.0,0.8181818181818182,0.0012640523638532,0.0012640524025547,1.0131862584889912,0.0184503267474901,0.0137403138222831
