model,prompt_id,task,topic,observed_condition,layer,subspace_family,subspace_k,rep,top_k_output,rank_whitened_jb,rho,v_access,v_inaccess,entropy,varentropy,confidence,margin,trace_fim,jacobian_fro_norm,fisher_output_fro_norm,grad_entropy_proj_norm,grad_varentropy_proj_norm,logit_norm,direction,sign,epsilon,latent_step_norm,fisher_output_energy,direction_output_energy_unit,first_order_entropy,directional_success,candidate_mass_before_full_vocab,candidate_mass_after_full_vocab,candidate_mass_retention_ratio,full_vocab_top5_jaccard,full_vocab_top10_jaccard,candidate_set_kl,entropy_after,delta_entropy,abs_delta_entropy,varentropy_after,delta_varentropy,abs_delta_varentropy,semantic_entropy_proxy_after,delta_semantic_entropy_proxy,cluster_distribution_l1,embedding_centroid_delta_norm,selected_logit_l2,selected_prob_l1,selected_kl_before_after,rank_displacement_mean,top5_jaccard,selected_top1_changed,target_in_topk,target_correct_changed,delta_target_prob_topk,non_target_mass_delta,source,top10_jaccard,case_id,prompt,target,mode,hidden_step_norm,entropy_before,varentropy_before,confidence_before,confidence_after,delta_confidence,semantic_entropy_proxy_before,semantic_density_uncertainty_before,semantic_density_uncertainty_after,delta_semantic_density_uncertainty,haloscope_style_consistency_risk_before,haloscope_style_consistency_risk_after,delta_haloscope_style_consistency_risk,selected_top1_before,selected_top1_after,target_in_topm,target_top1_before,target_top1_after,target_prob_before,target_prob_after,delta_target_prob,top1_token_before,top1_token_after,entropy_efficiency,varentropy_efficiency
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,ambiguous,2,state_pca,8,0.0,32.0,8.0,0.2655845318465182,0.1453695183409872,0.401987352672105,3.223246717798673,0.5473568710130914,0.127392239302739,0.238044261932373,0.5841450861703957,5.066271139032863,0.7642938480521715,0.0737917533085743,0.1951454695287942,34.03338537510022,random_control,increase,0.05,0.1168895724403775,0.05,0.4277541525400286,0.0036840342989124,1.0,0.3211890067957919,0.323215177282691,1.0063083431998885,1.0,1.0,0.0012536821653758,3.2251643579931883,0.0019176401945157,0.0019176401945157,0.5402477365531695,-0.0071091344599218,0.0071091344599218,1.3518772132196002,0.0011259402636834,0.0372928998284801,0.0093912349681593,0.2451779007629499,0.0418849685112665,0.0012536814294798,0.0282258064516129,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038352803890313994,0.142182689198436
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,ambiguous,2,state_pca,8,0.0,32.0,8.0,0.2655845318465182,0.1453695183409872,0.401987352672105,3.223246717798673,0.5473568710130914,0.127392239302739,0.238044261932373,0.5841450861703957,5.066271139032863,0.7642938480521715,0.0737917533085743,0.1951454695287942,34.03338537510022,random_control,decrease,0.05,0.1168895724403775,0.05,0.4277541525400286,-0.0036840342989124,1.0,0.3211890067957919,0.3193024480715394,0.9941263284722196,1.0,1.0,0.0012454925184405,3.217833903897906,-0.0054128139007665,0.0054128139007665,0.5638748001157083,0.0165179291026169,0.0165179291026169,1.3477538699965352,-0.0029974029593815,0.0368250488044839,0.0092315564094036,0.2472346357224581,0.0413137269533591,0.001245492150703,0.0181451612903225,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10825627801533,0.33035858205233803
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,ambiguous,2,random,8,0.0,32.0,8.0,0.5341387602115234,0.2923645204761919,0.254992350536901,3.223246717798673,0.5473568710130914,0.127392239302739,0.238044261932373,0.2806352504177207,3.6008479770323625,0.5297501773645015,0.1125124737193637,0.2677084061325974,34.03338537510022,accessible_ls,increase,0.05,0.2631228995760711,0.05,0.1900252698665042,0.0270353712974406,1.0,0.3211890067957919,0.3155856570228934,0.9825543538093102,1.0,1.0,0.0012614006261262,3.2490825926303586,0.025835874831686,0.025835874831686,0.4876039682248382,-0.0597529027882531,0.0597529027882531,1.3564097296980124,0.0056584567420956,0.0206195460411676,0.0054717735445709,0.286263458271737,0.0407668273916354,0.0012614007646785,0.0262096774193548,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5167174966337199,1.1950580557650619
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,ambiguous,2,random,8,0.0,32.0,8.0,0.5341387602115234,0.2923645204761919,0.254992350536901,3.223246717798673,0.5473568710130914,0.127392239302739,0.238044261932373,0.2806352504177207,3.6008479770323625,0.5297501773645015,0.1125124737193637,0.2677084061325974,34.03338537510022,accessible_ls,decrease,0.05,0.2631228995760711,0.05,0.1900252698665042,-0.0270353712974406,1.0,0.3211890067957919,0.3264040146023035,1.016236570044962,1.0,1.0,0.0012373767872401,3.1950817653332484,-0.0281649524654241,0.0281649524654241,0.6108180518989232,0.0634611808858318,0.0634611808858318,1.3444918740397365,-0.0062593989161803,0.0208807159919946,0.0055284615624183,0.279577575242735,0.0403371717817097,0.0012373766512313,0.0241935483870967,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.563299049308482,1.269223617716636
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,ambiguous,2,random,8,0.0,32.0,8.0,0.5341387602115234,0.2923645204761919,0.254992350536901,3.223246717798673,0.5473568710130914,0.127392239302739,0.238044261932373,0.2806352504177207,3.6008479770323625,0.5297501773645015,0.1125124737193637,0.2677084061325974,34.03338537510022,grad_orthogonal_control,increase,0.05,0.2302935539962397,0.05,0.2171141967821487,0.0,0.0,0.3211890067957919,0.3170324442908168,0.9870588269927376,1.0,1.0,0.0012482545010997,3.2220477713740747,-0.0011989464245978,0.0011989464245978,0.5463881196517666,-0.0009687513613247,0.0009687513613247,1.3507352785576954,-1.599439822141946e-05,0.0299144182396757,0.0073898767726968,0.3475779138631574,0.0445781282094882,0.0012482554097479,0.032258064516129,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023978928491956,0.019375027226494
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,ambiguous,2,random,8,0.0,32.0,8.0,0.5341387602115234,0.2923645204761919,0.254992350536901,3.223246717798673,0.5473568710130914,0.127392239302739,0.238044261932373,0.2806352504177207,3.6008479770323625,0.5297501773645015,0.1125124737193637,0.2677084061325974,34.03338537510022,grad_orthogonal_control,decrease,0.05,0.2302935539962397,0.05,0.2171141967821487,-0.0,1.0,0.3211890067957919,0.3251533298753202,1.012342648707304,1.0,1.0,0.0012502856028677,3.222059788911761,-0.001186928886911,0.001186928886911,0.5533513684523926,0.0059944974393012,0.0059944974393012,1.3496882427735746,-0.0010630301823422,0.0293143564281734,0.0072848682715391,0.3407712046677965,0.0449939423889667,0.0012502857651872,0.0383064516129032,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02373857773822,0.11988994878602399
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,ambiguous,2,random,8,0.0,32.0,8.0,0.5341387602115234,0.2923645204761919,0.254992350536901,3.223246717798673,0.5473568710130914,0.127392239302739,0.238044261932373,0.2806352504177207,3.6008479770323625,0.5297501773645015,0.1125124737193637,0.2677084061325974,34.03338537510022,random_control,increase,0.05,0.2990907548114934,0.05,0.1671733385122963,0.0158611991453478,1.0,0.3211890067957919,0.3180919042788446,0.9903573831874128,1.0,1.0,0.0012392527077603,3.2377205307977777,0.0144738129991051,0.0144738129991051,0.5103004261043118,-0.0370564449087795,0.0370564449087795,1.3524107358954558,0.001659462939539,0.0101420176625585,0.0066716963018158,0.280440048386347,0.0425245580477804,0.0012392520752859,0.032258064516129,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28947625998210197,0.7411288981755899
google/bert_uncased_L-2_H-128_A-2,18,ambiguous_open,open,ambiguous,2,random,8,0.0,32.0,8.0,0.5341387602115234,0.2923645204761919,0.254992350536901,3.223246717798673,0.5473568710130914,0.127392239302739,0.238044261932373,0.2806352504177207,3.6008479770323625,0.5297501773645015,0.1125124737193637,0.2677084061325974,34.03338537510022,random_control,decrease,0.05,0.2990907548114934,0.05,0.1671733385122963,-0.0158611991453478,1.0,0.3211890067957919,0.3237541541457176,1.0079864107913152,1.0,1.0,0.0012588115096081,3.2060144124696883,-0.0172323053289842,0.0172323053289842,0.5903507172400901,0.0429938462269987,0.0429938462269987,1.348851913178817,-0.0018993597770997,0.01026728508377,0.006784882155826,0.293292684669466,0.0429842589755809,0.0012588112985053,0.0221774193548387,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.344646106579684,0.859876924539974
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,error,2,state_pca,8,0.0,32.0,8.0,0.4185638247486558,0.3335362858421743,0.4633225589050044,3.088284628300996,0.7968588447471794,0.1422858887813138,0.1418771743774414,0.3510229119197834,4.650350075632407,0.5924718659310191,0.1010709570179437,0.2526703684421506,37.48779161463196,accessible_ls,increase,0.05,0.3110037237017131,0.05,0.1607697792324683,0.0288763002236338,1.0,0.3643792444555903,0.3607385656796396,0.9900085451316246,1.0,1.0,0.0012800407843828,3.116381148614158,0.028096520313162,0.028096520313162,0.7319252963496733,-0.064933548397506,0.064933548397506,1.3493272582458986,0.003983147955096,0.0199902005608495,0.0066024012791415,0.2964614498631747,0.04129570707491,0.0012800406493728,0.0201612903225806,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56193040626324,1.2986709679501198
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,error,2,state_pca,8,0.0,32.0,8.0,0.4185638247486558,0.3335362858421743,0.4633225589050044,3.088284628300996,0.7968588447471794,0.1422858887813138,0.1418771743774414,0.3510229119197834,4.650350075632407,0.5924718659310191,0.1010709570179437,0.2526703684421506,37.48779161463196,accessible_ls,decrease,0.05,0.3110037237017131,0.05,0.1607697792324683,-0.0288763002236338,1.0,0.3643792444555903,0.3669642326422035,1.0070942245639578,1.0,1.0,0.0012195928724826,3.0587467422498804,-0.0295378860511155,0.0295378860511155,0.8623966731462778,0.0655378283990983,0.0655378283990983,1.3412455140156796,-0.0040985962751229,0.0196990710892106,0.0063979654934434,0.2890695593868966,0.0396497100591802,0.001219592339685,0.0282258064516129,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.59075772102231,1.310756567981966
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,error,2,state_pca,8,0.0,32.0,8.0,0.4185638247486558,0.3335362858421743,0.4633225589050044,3.088284628300996,0.7968588447471794,0.1422858887813138,0.1418771743774414,0.3510229119197834,4.650350075632407,0.5924718659310191,0.1010709570179437,0.2526703684421506,37.48779161463196,grad_orthogonal_control,increase,0.05,0.2657928800239265,0.05,0.1881164009942593,4.4955022000686736e-18,0.0,0.3643792444555903,0.360160080017522,0.9884209528883235,1.0,0.8181818181818182,0.0012292000782979,3.0873309487310903,-0.0009536795699056,0.0009536795699056,0.794711206893689,-0.0021476378534903,0.0021476378534903,1.3391709118850348,-0.0061731984057677,0.0252983983118234,0.0081963348641226,0.3004659233894514,0.0384115390837969,0.0012291993917415,0.0241935483870967,1.0,0,0.0,0.0,,,mlm_topk32,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019073591398112,0.042952757069806
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,error,2,state_pca,8,0.0,32.0,8.0,0.4185638247486558,0.3335362858421743,0.4633225589050044,3.088284628300996,0.7968588447471794,0.1422858887813138,0.1418771743774414,0.3510229119197834,4.650350075632407,0.5924718659310191,0.1010709570179437,0.2526703684421506,37.48779161463196,grad_orthogonal_control,decrease,0.05,0.2657928800239265,0.05,0.1881164009942593,-4.4955022000686736e-18,1.0,0.3643792444555903,0.3676044361200183,1.008851194774408,1.0,1.0,0.0012698316676338,3.087251504792732,-0.0010331235082645,0.0010331235082645,0.8029700741215389,0.0061112293743594,0.0061112293743594,1.351062638619691,0.005718528328888,0.0266762247842821,0.0087075755928044,0.3033285666757417,0.0396826516406092,0.0012698323321356,0.0241935483870967,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02066247016529,0.12222458748718801
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,error,2,state_pca,8,0.0,32.0,8.0,0.4185638247486558,0.3335362858421743,0.4633225589050044,3.088284628300996,0.7968588447471794,0.1422858887813138,0.1418771743774414,0.3510229119197834,4.650350075632407,0.5924718659310191,0.1010709570179437,0.2526703684421506,37.48779161463196,random_control,increase,0.05,0.3026435860957182,0.05,0.1652108364331445,0.0027814907954241,1.0,0.3643792444555903,0.3561337192077189,0.977371034784951,1.0,1.0,0.0013035724313897,3.090235797140521,0.0019511688395255,0.0019511688395255,0.796213427651487,-0.0006454170956924,0.0006454170956924,1.3426861864259496,-0.0026579238648529,0.0186544351393598,0.0068448354492241,0.397364164848623,0.0391336972855135,0.0013035715724571,0.0241935483870967,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039023376790509996,0.012908341913848
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,error,2,state_pca,8,0.0,32.0,8.0,0.4185638247486558,0.3335362858421743,0.4633225589050044,3.088284628300996,0.7968588447471794,0.1422858887813138,0.1418771743774414,0.3510229119197834,4.650350075632407,0.5924718659310191,0.1010709570179437,0.2526703684421506,37.48779161463196,random_control,decrease,0.05,0.3026435860957182,0.05,0.1652108364331445,-0.0027814907954241,1.0,0.3643792444555903,0.3712158037815243,1.018762208413238,1.0,1.0,0.0011984634930994,3.084767941248551,-0.003516687052445,0.003516687052445,0.7996415159633838,0.0027826712162044,0.0027826712162044,1.3477376897047308,0.0023935794139282,0.0175707306646285,0.0064929459771132,0.3728677759545553,0.0371306774736212,0.001198463512958,0.0221774193548387,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07033374104889999,0.05565342432408799
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,error,2,random,8,0.0,32.0,8.0,0.4940132090343295,0.3936587950409422,0.4032000497062363,3.088284628300996,0.7968588447471794,0.1422858887813138,0.1418771743774414,0.3108948191129148,3.68337759677801,0.5575794285237887,0.1897193130216081,0.4520145930914799,37.48779161463196,accessible_ls,increase,0.05,0.2635079990298505,0.05,0.1897475605449682,0.0313711170920379,1.0,0.3643792444555903,0.3545891095418483,0.9731320181851488,1.0,1.0,0.0012695862009299,3.118732186652741,0.0304475583517449,0.0304475583517449,0.7308085076379226,-0.0660503371092567,0.0660503371092567,1.3498886555333716,0.0045445452425689,0.0244346272118619,0.0069917299424897,0.302622392770778,0.0401358055775684,0.0012695863040143,0.0282258064516129,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6089511670348979,1.321006742185134
google/bert_uncased_L-2_H-128_A-2,19,factual_deep,culture,error,2,random,8,0.0,32.0,8.0,0.4940132090343295,0.3936587950409422,0.4032000497062363,3.088284628300996,0.7968588447471794,0.1422858887813138,0.1418771743774414,0.3108948191129148,3.68337759677801,0.5575794285237887,0.1897193130216081,0.4520145930914799,37.48779161463196,accessible_ls,decrease,0.05,0.2635079990298505,0.05,0.1897475605449682,-0.0313711170920379,1.0,0.3643792444555903,0.3738141818903386,1.025893180191547,1.0,1.0,0.0012299569063455,3.056090257806855,-0.0321943704941407,0.0321943704941407,0.8638282478775117,0.0669694031303322,0.0669694031303322,1.3403086574624872,-0.0050354528283154,0.0239504988965452,0.0068080113608195,0.2990913698175443,0.0391155527779408,0.0012299571869177,0.0181451612903225,1.0,0,0.0,0.0,,,mlm_topk32,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.643887409882814,1.339388062606644
