prompt_id,layer,subspace,observed_condition,topic,fact_id,template_id,entropy_topk,varentropy_topk,top1_prob_topk_layer,rho_fisher,accessible_varentropy,trace_fim,grad_norm_sq,rho_euclidean,rho_shuffled_u,rho_random_u,rho_matched_random_trace,matched_random_trace_gap,matched_random_trace_fim,rho_high_trace_random,high_trace_random_trace_fim
180,2,state_1d,error,continent,continent:ghana,t0,3.331765558734873,0.3054861694470656,0.10176353606718005,0.016444557312477927,0.0050235848216416135,0.00041366564390491996,2.0780844499553395e-06,0.23923064227635624,1.776311688405423e-05,0.00016044196301649136,,,,,
180,2,delta_1d,error,continent,continent:ghana,t0,3.331765558734873,0.3054861694470656,0.10176353606718005,0.09170158095337431,0.02801356469768631,0.00817041830732441,0.0002288825418593936,0.11903475543283679,0.04960853079243433,0.00011419134257498702,0.001316934502917068,0.0002767200299353175,0.007893698277389092,0.2625201810107974,0.03143053940304116
180,3,state_1d,error,continent,continent:ghana,t0,3.3823544108723165,0.1880343587934189,0.08471577544199023,6.91572209824817e-05,1.3003933703375724e-05,7.127717903564551e-05,9.268837107429083e-10,0.16354715275427772,0.0025035997763264073,0.057605476257842,,,,,
180,3,delta_1d,error,continent,continent:ghana,t0,3.3823544108723165,0.1880343587934189,0.08471577544199023,0.0005338018536142712,0.00010037308926709794,0.003797322060471126,3.811489461515909e-07,0.054457324340280285,0.026685308956321076,0.0001472716638612927,0.0002739010937981002,0.003840926966430949,0.007638249026902075,0.011824946185416926,0.019183548809765964
180,4,state_1d,error,continent,continent:ghana,t0,3.3885427022296635,0.17451115403674353,0.09021602102016876,0.025570042884793462,0.00446225769259433,0.00014406298164490575,6.428461480630559e-07,0.07208837534636488,1.8559611808677467e-05,0.05288784066499396,,,,,
180,4,delta_1d,error,continent,continent:ghana,t0,3.3885427022296635,0.17451115403674353,0.09021602102016876,0.0920069945752359,0.016056246802776817,0.0038589379942593057,6.196006083243993e-05,0.1635059379965594,0.006777350737321902,0.21219622255114584,0.030819352522720285,0.0005338456061083291,0.0033250923881509766,0.11443371966325072,0.01766364855244623
180,5,state_1d,error,continent,continent:ghana,t0,3.0237900115660654,1.151931183111347,0.25716868573148793,0.45950745632174733,0.529320967809196,7.45529776061565e-05,3.9462454259548294e-05,0.3069401778360123,0.24434177534999413,0.022177211548823416,,,,,
180,5,delta_1d,error,continent,continent:ghana,t0,3.0237900115660654,1.151931183111347,0.25716868573148793,0.544947644828068,0.6277421852405385,0.01987146572250725,0.012474157316579169,0.0012918602276648988,0.11619329002951954,0.10306956142865448,0.5915278483313826,0.0010668672935778313,0.01880459842892942,0.5221245005949768,0.02584077373802971
180,6,state_1d,error,continent,continent:ghana,t0,1.6826377751352988,3.1726345974576478,0.6440404075365803,0.8638387989203092,2.7406448600808333,0.00370093302279865,0.010142943066436719,0.797776845922485,0.08509975536098456,0.6299224324805349,,,,,
180,6,delta_1d,error,continent,continent:ghana,t0,1.6826377751352988,3.1726345974576478,0.6440404075365803,0.3036184792929974,0.963270491832442,0.0047911597149866885,0.004615182775103015,0.5615990065820738,0.1490045258019563,0.017916156399063632,0.017622098451682375,0.002682421850335814,0.007473581565322502,0.8193899766282691,0.09651966728176632
181,0,state_1d,error,continent,continent:ghana,t1,3.3096673050916237,0.3449003907573439,0.09098628957658025,0.16527210858048527,0.057002414830699545,0.0035347763367358045,0.00020149078708035756,0.22370855727668038,0.10873538956364391,0.10459378826216763,,,,,
181,1,state_1d,error,continent,continent:ghana,t1,3.4243769589945163,0.09688786700555635,0.0763493011318326,0.005757499870733371,0.0005578318817601228,0.0005474760059960728,3.0539957064329976e-07,0.08083522225450579,0.0009539099001505655,0.024949974825681384,,,,,
181,1,delta_1d,error,continent,continent:ghana,t1,3.4243769589945163,0.09688786700555635,0.0763493011318326,0.03567370699639454,0.0034563493790618596,0.03672339376645816,0.00012692887924174102,5.510442767263131e-06,0.030991315025123835,0.0026500568695429095,0.09780999050480046,0.00010891522788613467,0.036614478538572026,0.00022707830936515052,0.1163629369193237
181,2,state_1d,error,continent,continent:ghana,t1,3.2291290689008907,0.5202362178259741,0.13656849619987535,0.006880417093894772,0.003579442165992996,0.0002845770491410734,1.0186270891694328e-06,0.23508580608704566,0.035054316354589,0.00353015936036373,,,,,
181,2,delta_1d,error,continent,continent:ghana,t1,3.2291290689008907,0.5202362178259741,0.13656849619987535,0.0035947987864834957,0.0018701445245255751,0.021362017041681863,3.9950059203324604e-05,0.31738521182311774,0.011897842526587961,0.0032319326946860295,0.006594906567890567,0.0008377795533199804,0.022199796595001844,0.17704301229677033,0.07917664751356292
181,3,state_1d,error,continent,continent:ghana,t1,2.8469840555472277,1.7531317565339228,0.34221392600291267,0.08352875927130755,0.1464369204624066,0.00013883971218225526,2.0331259889856352e-05,0.05424366776253538,0.042495487136098804,0.09667361261850071,,,,,
181,3,delta_1d,error,continent,continent:ghana,t1,2.8469840555472277,1.7531317565339228,0.34221392600291267,0.0017871400741957637,0.0031330920174469845,0.006670123459542479,2.0898110566478467e-05,0.020440940731129058,0.006691801740316838,0.1657721081421349,0.08805184343455112,0.0030046677758719994,0.009674791235414478,0.39696084188755887,0.04588867456937358
181,4,state_1d,error,continent,continent:ghana,t1,2.806060798540223,1.7907912274846103,0.3467864981772613,0.14864997407325303,0.26620106953619627,8.26747805675773e-05,2.2008115010759403e-05,0.39806737807545817,0.0004171340948840958,0.021555956772329552,,,,,
181,4,delta_1d,error,continent,continent:ghana,t1,2.806060798540223,1.7907912274846103,0.3467864981772613,0.3527151619369017,0.6316392177974173,0.008426821726249492,0.005322711083686504,0.015552656028868708,0.25148890034229837,0.04626574511572654,0.08016419526810513,0.0001504112117967655,0.008276410514452727,0.7189731746709097,0.03542158195361995
181,5,state_1d,error,continent,continent:ghana,t1,3.1258860643353295,0.7652960493034384,0.17488193773230262,0.023391180174437504,0.017901177776041936,0.0001158804017459959,2.0743956724142114e-06,0.0453568684773368,0.003090547292770987,0.01817560228225547,,,,,
181,5,delta_1d,error,continent,continent:ghana,t1,3.1258860643353295,0.7652960493034384,0.17488193773230262,0.08390750118999164,0.06421407916762416,0.01488045814488934,0.0009555349173664474,0.057376086665718445,0.10131148409124224,0.0505628005687604,0.16364456533019886,7.370628142657279e-06,0.014873087516746682,0.35448671528424325,0.023305032444935925
181,6,state_1d,error,continent,continent:ghana,t1,2.6430762709522844,1.2303438166944507,0.17299899209284322,0.4668193316000698,0.5743482781475823,0.0019026525124742999,0.0010927851944528,0.5094088136512915,0.03515605316849297,0.012254038649425735,,,,,
181,6,delta_1d,error,continent,continent:ghana,t1,2.6430762709522844,1.2303438166944507,0.17299899209284322,0.353844227400071,0.4353500572547025,0.010868200748502088,0.004731471818115974,0.2699643127838217,0.0020877982225749507,0.0659855383195008,0.18764826463773068,0.004314501903029856,0.015182702651531944,0.15261442100237949,0.1705862119987618
182,0,state_1d,correct,currency,currency:japan,t0,3.257143483632227,0.47631466124942073,0.12258330294926918,0.31085007697122025,0.14806244911190314,0.0033465558405220463,0.0004954992538374442,0.27421814872686273,0.0013903940865056573,0.005867631223186073,,,,,
182,1,state_1d,correct,currency,currency:japan,t0,3.29021593154066,0.37345049016562915,0.08630497882542894,0.2679328275974179,0.10005964579771871,0.00035641434488577206,3.566269310649727e-05,0.2040460443979933,0.0001849742972743628,0.0014868097054093117,,,,,
182,1,delta_1d,correct,currency,currency:japan,t0,3.29021593154066,0.37345049016562915,0.08630497882542894,0.31467530961494283,0.11751564861872152,0.044587728962983124,0.005239755889520742,0.0004953927492612227,0.19393499918298487,0.0035487535498021044,0.02515389258376574,0.0013962038785507516,0.045983932841533876,0.12718535322198474,0.06962854011152336
182,2,state_1d,correct,currency,currency:japan,t0,3.2774328994869277,0.41577237401241063,0.11456213561888974,0.08767156430130309,0.036451414422934494,0.0003070469448113791,1.1192295432615618e-05,0.22047297319947756,0.14521473944865684,0.0014464243854857783,,,,,
182,2,delta_1d,correct,currency,currency:japan,t0,3.2774328994869277,0.41577237401241063,0.11456213561888974,0.02713188007517096,0.011280686190273852,0.017258596795642615,0.00019468881453610937,0.20430509592965224,0.00038688987800015854,0.1627084918697228,0.0041286404566495466,0.0011000336740572582,0.018358630469699874,0.1498095631715301,0.049337426644793736
182,3,state_1d,correct,currency,currency:japan,t0,3.112347097053993,0.830541807173931,0.18641088888841942,0.34446941721738344,0.28609625229187646,0.00024483746202543356,7.00470803061317e-05,0.21139955546974368,0.025203148598119774,0.14169622940318627,,,,,
182,3,delta_1d,correct,currency,currency:japan,t0,3.112347097053993,0.830541807173931,0.18641088888841942,0.017153038489070765,0.014246315585236828,0.01194896936447648,0.00017022878848466593,0.23854572247341552,0.0012804093483445229,0.00027271100097171096,0.005194557610179526,0.0003894497693743681,0.012338419133850849,0.21795597684721607,0.0404520669120107
182,4,state_1d,correct,currency,currency:japan,t0,3.3266181797751653,0.31433983078903593,0.10245221602619738,0.12303897746425564,0.038676051356570124,6.130039056976721e-05,2.370857053854113e-06,0.16570884580349374,0.01716360698991471,0.0008689190178982154,,,,,
182,4,delta_1d,correct,currency,currency:japan,t0,3.3266181797751653,0.31433983078903593,0.10245221602619738,0.12943439204983725,0.04068638489522758,0.01061356881730736,0.00043182774601295174,0.22547145828033102,0.007353794657679454,0.0914215353479197,0.0281100890067608,5.0370241103605065e-05,0.010663939058410964,0.003988149066293954,0.020704069136663984
182,5,state_1d,correct,currency,currency:japan,t0,2.5226389274473373,1.8436638008297406,0.3018953825193156,0.07711120905983468,0.14216714478183154,0.00029244641890291396,4.157627237709852e-05,0.4166748208352351,0.7828790387183588,0.03360276006056912,,,,,
182,5,delta_1d,correct,currency,currency:japan,t0,2.5226389274473373,1.8436638008297406,0.3018953825193156,0.46545900840904547,0.858149924573863,0.027360283650052837,0.023479225350612264,0.01613679358999705,0.40188955526232234,0.18769662943035934,0.12321825220441857,0.0017644486898839504,0.025595834960168887,0.038432613106835434,0.0461383220908657
182,6,state_1d,correct,currency,currency:japan,t0,0.5626892910383798,1.7389200618404232,0.8829981740999637,0.6761496486321036,1.175770188812718,0.0008829034668730094,0.0010380915759486918,0.7156030139914992,0.7413453568797692,0.507592460664709,,,,,
182,6,delta_1d,correct,currency,currency:japan,t0,0.5626892910383798,1.7389200618404232,0.8829981740999637,0.6817887672178269,1.1855761652525294,0.02057632716467269,0.02439480305487416,0.5270384239511648,0.6218716179513956,0.32525288930613094,0.7491810128353779,0.0007013776328728544,0.021277704797545545,0.4740828887272273,0.046181729784197656
183,0,state_1d,error,currency,currency:japan,t1,3.257143483632227,0.47631466124942073,0.12258330294926918,0.31085007697122025,0.14806244911190314,0.0033465558405220463,0.0004954992538374442,0.27421814872686273,0.036339107506768956,0.0007238907021487201,,,,,
183,1,state_1d,error,currency,currency:japan,t1,3.2441429893286484,0.4810772088454426,0.11549690795566835,0.19375037680767893,0.09320889048739095,0.0004380949895955796,4.083434790828988e-05,0.2560590675437498,0.013652781657220392,0.0021422696991396746,,,,,
183,1,delta_1d,error,currency,currency:japan,t1,3.2441429893286484,0.4810772088454426,0.11549690795566835,0.09704437917492881,0.046685839067613547,0.04362658828051288,0.0020367438795330676,0.07163401977362699,0.033528344091041926,0.18930254875293406,0.0001584359730448747,0.00021832073453544737,0.043844909015048325,0.057401639404482285,0.07342044943406746
183,2,state_1d,error,currency,currency:japan,t1,3.2189653237211227,0.5865490359291596,0.13748057751906181,0.09749192913869073,0.057183797047172996,0.00023376864724200644,1.3367778879878731e-05,0.3091493239476766,0.10943807962611289,0.08363708430292632,,,,,
